"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfSkill_Code","TypeOfSkill_Desc","Value_2012","Value_2013","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source"
"643","Russian Federation","RUS","99.01404926","61.61899849","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","1.01515","","",2012.0,"1.01515","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"643","Russian Federation","RUS","99.01404926","61.61899849","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","1.0082","","",2012.0,"1.0082","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"646","Rwanda","RWA","29.92310194","-1.999842114","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"646","Rwanda","RWA","29.92310194","-1.999842114","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"660","Anguilla","AIA","-63.05651612","18.21525315","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"660","Anguilla","AIA","-63.05651612","18.21525315","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"688","Serbia","SRB","20.805876","44.03145697","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"688","Serbia","SRB","20.805876","44.03145697","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"690","Seychelles","SYC","55.46561591","-4.678053059","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"690","Seychelles","SYC","55.46561591","-4.678053059","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"694","Sierra Leone","SLE","-11.78306584","8.568604164","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
"694","Sierra Leone","SLE","-11.78306584","8.568604164","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"702","Singapore","SGP","103.8107883","1.361009155","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","0.96543",2015.0,"0.96543","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"702","Singapore","SGP","103.8107883","1.361009155","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","0.98073",2015.0,"0.98073","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"703","Slovakia","SVK","19.48495604","48.70741446","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","1.00089","","",2012.0,"1.00089","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"703","Slovakia","SVK","19.48495604","48.70741446","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","0.99621","","",2012.0,"0.99621","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"704","Viet Nam","VNM","105.802499","10.09643079","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","","","","",""
"704","Viet Nam","VNM","105.802499","10.09643079","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","0.98318","","",2012.0,"0.98318","Country data","Skills Measurement Program (World Bank)"
"705","Slovenia","SVN","14.82209486","46.11958061","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","NUME","Numeracy","","","0.99649",2015.0,"0.99649","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"705","Slovenia","SVN","14.82209486","46.11958061","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","1.00918",2015.0,"1.00918","Country data","Programme for the International Assessment of Adult Competencies (OECD)"
"706","Somalia","SOM","46.20367477","4.406485729","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_FUNPROF","Gender parity index achieving at least a fixed level of proficiency in functional literacy skills (ratio)","2019.Q1.G.01","Ratio","Ratio","G","Global","LITE","Literacy","","","","","","",""
