series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Education level	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	440	23.90517807	55.33680309	LTU	Lithuania	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	440	23.90517807	55.33680309	LTU	Lithuania	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	442	6.092656563	49.77679538	LUX	Luxembourg	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	442	6.092656563	49.77679538	LUX	Luxembourg	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	442	6.092656563	49.77679538	LUX	Luxembourg	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	450	46.6982339	-19.38514785	MDG	Madagascar	1	PERCENT	UPPSEC	Percentage	upper secondary																	58.79489		58.79489	2016	58.79489	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	450	46.6982339	-19.38514785	MDG	Madagascar	2	PERCENT	LOWSEC	Percentage	lower secondary																	47.52457		47.52457	2016	47.52457	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	450	46.6982339	-19.38514785	MDG	Madagascar	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	454	33.4884625	-13.40819859	MWI	Malawi	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	454	33.4884625	-13.40819859	MWI	Malawi	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	454	33.4884625	-13.40819859	MWI	Malawi	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	458	116.8346314	5.452415309	MYS	Malaysia	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	458	116.8346314	5.452415309	MYS	Malaysia	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	458	116.8346314	5.452415309	MYS	Malaysia	3	PERCENT	PRIMAR	Percentage	primary																	99.29315		99.29315	2016	99.29315	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	462	73.09672546	-0.614385021	MDV	Maldives	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	462	73.09672546	-0.614385021	MDV	Maldives	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	462	73.09672546	-0.614385021	MDV	Maldives	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	466	-3.522016039	17.35311254	MLI	Mali	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	466	-3.522016039	17.35311254	MLI	Mali	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	466	-3.522016039	17.35311254	MLI	Mali	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	470	14.44617519	35.89194275	MLT	Malta	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	470	14.44617519	35.89194275	MLT	Malta	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	470	14.44617519	35.89194275	MLT	Malta	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	474	-60.91544135	14.56086108	MTQ	Martinique	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	474	-60.91544135	14.56086108	MTQ	Martinique	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PERCENT	UPPSEC	Percentage	upper secondary																	28.57143		28.57143	2016	28.57143	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	478	-10.33187259	20.26089546	MRT	Mauritania	2	PERCENT	LOWSEC	Percentage	lower secondary																	23.89937		23.89937	2016	23.89937	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	478	-10.33187259	20.26089546	MRT	Mauritania	3	PERCENT	PRIMAR	Percentage	primary																	26.7381		26.7381	2016	26.7381	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	480	57.568022	-20.28581998	MUS	Mauritius	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	492	7.424214814	43.73532918	MCO	Monaco	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	492	7.424214814	43.73532918	MCO	Monaco	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	492	7.424214814	43.73532918	MCO	Monaco	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	512	57.87743482	21.98805614	OMN	Oman	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	512	57.87743482	21.98805614	OMN	Oman	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	520	166.92313	-0.528742623	NRU	Nauru	2	PERCENT	LOWSEC	Percentage	lower secondary																	50		50	2016	50	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	520	166.92313	-0.528742623	NRU	Nauru	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	524	83.94678863	28.25866332	NPL	Nepal	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	524	83.94678863	28.25866332	NPL	Nepal	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	UPPSEC	Percentage	upper secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	PERCENT	LOWSEC	Percentage	lower secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	PERCENT	PRIMAR	Percentage	primary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	562	9.400167877	17.42143036	NER	Niger	1	PERCENT	UPPSEC	Percentage	upper secondary																	83.33333		83.33333	2016	83.33333	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	562	9.400167877	17.42143036	NER	Niger	2	PERCENT	LOWSEC	Percentage	lower secondary																	58.20408		58.20408	2016	58.20408	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	562	9.400167877	17.42143036	NER	Niger	3	PERCENT	PRIMAR	Percentage	primary																	17.78048		17.78048	2016	17.78048	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	PERCENT	UPPSEC	Percentage	upper secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	PERCENT	LOWSEC	Percentage	lower secondary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	PERCENT	PRIMAR	Percentage	primary																	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	578	11.47846389	61.34311134	NOR	Norway	1	PERCENT	UPPSEC	Percentage	upper secondary									100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	578	11.47846389	61.34311134	NOR	Norway	2	PERCENT	LOWSEC	Percentage	lower secondary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	578	11.47846389	61.34311134	NOR	Norway	3	PERCENT	PRIMAR	Percentage	primary	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100		100	2016	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	PERCENT	PRIMAR	Percentage	primary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	PERCENT	LOWSEC	Percentage	lower secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	PERCENT	PRIMAR	Percentage	primary																	26.59574		26.59574	2016	26.59574	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	585	134.5733878	7.502307591	PLW	Palau	1	PERCENT	UPPSEC	Percentage	upper secondary																							
2018.Q2.G.01	SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	585	134.5733878	7.502307591	PLW	Palau	2	PERCENT	LOWSEC	Percentage	lower secondary																							
