ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2000,Footnotes_2001,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2000,Nature_Code_2001,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2000,Source_2001,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2000,TimeDetail_2001,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2000,Value_2001,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,19.41221519,47.1651448,348,Hungary,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,-19.02116966,64.79134763,352,Iceland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,43.76606267,33.05013795,368,Iraq,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15-49,15 to 49 years old,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,<15Y,under 15 years old,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,FEMALE,Female,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,ALLAGE,All age ranges or no breaks by age,MALE,Male,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,139.2716103,36.6554539,392,Japan,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.1,"Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations",1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",2019.Q1.G.01,15+,15 years old and over,BOTHSEX,Both sexes,G,Global,PER_1000_UNINFECTED_POP,"Per 1,000 uninfected population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
