"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source"
"662","Saint Lucia","LCA","-60.96529553","13.89405601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918","7.82918",2015.0,"7.82918","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.66609","21.66609","42.24265","35.94254","34.66872","41.71362","41.34754","41.23254","41.22707","32.90112","32.18626","33.7852","33.99343","34.83789","35.02397","35.40971",2015.0,"35.40971","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"686","Senegal","SEN","-14.46636926","14.35920905","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","26.77067","29.16038","31.57087","30.46335","13.96866","15.34056","20.54574","19.33746","22.51929","22.07375","20.80375","23.84818","22.89887","21.6468","21.6468","21.6468",2015.0,"21.6468","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"688","Serbia","SRB","20.805876","44.03145697","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","24.41155","24.41155","24.41155","24.41155","24.41155","24.41156","21.35888","22.06611","21.84593","20.41613","18.64357","19.62811","20.06177","21.79845","23.91126","23.91125",2015.0,"23.91125","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"690","Seychelles","SYC","55.46561591","-4.678053059","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"694","Sierra Leone","SLE","-11.78306584","8.568604164","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"702","Singapore","SGP","103.8107883","1.361009155","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","78.5222","79.27645","80.49168","80.60023","82.33631","82.75527","84.58","86.55928","88.037","85.52273","84.78636","85.25865","84.17578","84.72833","84.58174","80.37858",2015.0,"80.37858","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"703","Slovakia","SVK","19.48495604","48.70741446","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","33.66096","34.97682","36.05898","38.20938","35.17935","36.12638","39.98559","43.41826","41.5328","43.30238","46.61325","44.85914","48.48723","50.01632","47.52394","48.18677",2015.0,"48.18677","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"704","Viet Nam","VNM","105.802499","10.09643079","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23.45451","21.85804","21.85804","21.85804","24.04169","24.04169","25.43053","26.13679","25.72909","29.615","25.42911","20.54018","25.59273","32.39356","40.36346","40.36346",2015.0,"40.36346","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"705","Slovenia","SVN","14.82209486","46.11958061","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","36.60224","37.49659","38.91904","41.85262","42.61985","42.2951","43.26555","43.00217","45.80865","46.50514","48.34756","49.37569","49.79724","50.72326","49.92741","48.65158",2015.0,"48.65158","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"706","Somalia","SOM","46.20367477","4.406485729","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","24.24064","25.61632","25.46015","25.05675","25.20797","25.57882","25.99938","24.53729","23.55713","24.96186","25.16443","24.42803","24.42803","24.42803","24.42803","24.42803",2015.0,"24.42803","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"724","Spain","ESP","-3.554078296","40.39211472","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","34.11926","33.80615","33.00748","33.17106","32.40042","31.22954","31.79132","32.50899","34.32717","36.31921","37.80522","37.64873","38.80191","39.64608","41.80081","40.23922",2015.0,"40.23922","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"728","South Sudan","SSD","30.32618773","7.290839152","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.97394","12.97394","12.97394","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951","11.61951",2015.0,"11.61951","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.48973","0.42365","0.42365","0.42365","1.05241","1.05241","1.05241","1.05241","1.05241","1.05241","1.05241","1.65484","1.65484","1.65484","1.65484","1.65484",2015.0,"1.65484","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"752","Sweden","SWE","14.3775338","60.60103109","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","50.23595","47.6971","48.02525","51.29403","53.20122","53.59074","53.86472","53.23747","53.43204","41.62847","45.03608","47.72594","54.62327","55.14753","46.54024","48.92328",2015.0,"48.92328","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"756","Switzerland","CHE","8.223158","46.96617097","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","55.64626","52.04691","59.00052","57.14152","57.17621","62.16734","63.69193","65.49699","63.97525","60.94438","61.35373","60.87381","62.71192","62.62082","63.04285","63.04285",2015.0,"63.04285","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935","21.51935",2015.0,"21.51935","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"762","Tajikistan","TJK","69.294998","38.43069666","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.70302","2.70302","2.70302","2.70302","2.70302","2.52762","3.27905","1.26102","2.61188","2.61188","3.65088","3.6505","2.94576","2.49364","2.49364","2.49364",2015.0,"2.49364","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"764","Thailand","THA","101.0202951","15.13089239","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","37.9426","37.86267","42.11112","42.0333","42.0333","46.26757","46.37827","46.26757","46.26757","43.84136","43.84136","40.62675","40.7085","40.7085","40.7085","40.7085",2015.0,"40.7085","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"768","Togo","TGO","0.97835765","8.532096072","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"772","Tokelau","TKL","-171.8154473","-9.214545558","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035","1.61035",2015.0,"1.61035","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","27.13902","28.90843","23.8059","30.07696","34.55537","36.52852","39.5985","39.5985","39.5985","39.5985","39.5985","39.5985","39.5985","39.5985","39.5985","39.5985",2015.0,"39.5985","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"784","United Arab Emirates","ARE","53.98279159","23.43322219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112","12.6112",2015.0,"12.6112","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"788","Tunisia","TUN","9.572737411","34.11439971","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","19.57705","20.29438","21.12366","9.67001","9.59805","9.82948","9.32296","26.49098","18.54013","18.02591","20.01469","20.01469","20.01469","20.01469","20.01469","20.01469",2015.0,"20.01469","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"792","Turkey","TUR","35.42890329","38.9899684","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","28.03855","25.66088","27.3343","31.08372","31.81452","30.69699","31.17121","31.63832","32.62228","34.10943","32.3234","32.26797","31.33409","31.22817","31.26962","29.86227",2015.0,"29.86227","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"795","Turkmenistan","TKM","58.9787665","40.0912346","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"800","Uganda","UGA","32.39100438","1.279557331","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716","11.06716",2015.0,"11.06716","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"804","Ukraine","UKR","31.40270802","49.00735945","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23.34419","33.00857","33.14248","32.97821","33.47888","33.12441","33.15324","33.15147","32.92336","32.90965","32.73588","32.78578","35.20469","42.00995","31.10449","30.36311",2015.0,"30.36311","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.54856","15.3102","7.9519","13.77623","14.69382","14.11565","14.09094","12.66671","13.69141","14.61782","19.49954","15.48203","23.42378","15.34829","15.34829","15.34829",2015.0,"15.34829","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","",""
"818","Egypt","EGY","29.77468534","26.57438204","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","36.19153","32.18343","32.48629","32.18343","27.35975","28.96719","25.7464","25.70697","25.70697","24.25639","23.84047","21.77483","20.77123","18.08431","14.29085","14.20161",2015.0,"14.20161","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","43.46396","42.24309","42.66688","41.97365","42.18138","42.38363","43.80752","43.45673","44.89424","47.82204","49.73801","49.53883","49.2304","50.52847","50.17827","47.3672",2015.0,"47.3672","Modeled data","UNIDO CIP 2016 Database. Available at https://stat.unido.org."
