series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	674	12.46329038	43.93841766	SMR	San Marino	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	674	12.46329038	43.93841766	SMR	San Marino	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	674	12.46329038	43.93841766	SMR	San Marino	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	674	12.46329038	43.93841766	SMR	San Marino	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	686	-14.46636926	14.35920905	SEN	Senegal	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	688	20.805876	44.03145697	SRB	Serbia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			51.61	51.61	2016	51.61	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	688	20.805876	44.03145697	SRB	Serbia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			9.68	9.68	2016	9.68	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	688	20.805876	44.03145697	SRB	Serbia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			25.81	25.81	2016	25.81	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	688	20.805876	44.03145697	SRB	Serbia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			9.68	9.68	2016	9.68	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	690	55.46561591	-4.678053059	SYC	Seychelles	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	690	55.46561591	-4.678053059	SYC	Seychelles	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	690	55.46561591	-4.678053059	SYC	Seychelles	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	702	103.8107883	1.361009155	SGP	Singapore	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	702	103.8107883	1.361009155	SGP	Singapore	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	702	103.8107883	1.361009155	SGP	Singapore	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			100	100	2016	100	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	702	103.8107883	1.361009155	SGP	Singapore	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			48.89	48.89	2016	48.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	703	19.48495604	48.70741446	SVK	Slovakia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			48.89	48.89	2016	48.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	704	105.802499	10.09643079	VNM	Viet Nam	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			3.7	3.7	2016	3.7	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			11.11	11.11	2016	11.11	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	705	14.82209486	46.11958061	SVN	Slovenia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			7.41	7.41	2016	7.41	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	706	46.20367477	4.406485729	SOM	Somalia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	706	46.20367477	4.406485729	SOM	Somalia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	706	46.20367477	4.406485729	SOM	Somalia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	706	46.20367477	4.406485729	SOM	Somalia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	710	24.67184355	-29.99957544	ZAF	South Africa	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	724	-3.554078296	40.39211472	ESP	Spain	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			9.76	9.76	2016	9.76	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	724	-3.554078296	40.39211472	ESP	Spain	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			4.04	4.04	2016	4.04	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	724	-3.554078296	40.39211472	ESP	Spain	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			55.56	55.56	2016	55.56	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	724	-3.554078296	40.39211472	ESP	Spain	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			30.64	30.64	2016	30.64	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	728	30.32618773	7.290839152	SSD	South Sudan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	736	29.95650159	16.02643066	SDN	Sudan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	736	29.95650159	16.02643066	SDN	Sudan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	736	29.95650159	16.02643066	SDN	Sudan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	736	29.95650159	16.02643066	SDN	Sudan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	740	-55.90626394	4.132603197	SUR	Suriname	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	740	-55.90626394	4.132603197	SUR	Suriname	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	740	-55.90626394	4.132603197	SUR	Suriname	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	752	14.3775338	60.60103109	SWE	Sweden	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	752	14.3775338	60.60103109	SWE	Sweden	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	752	14.3775338	60.60103109	SWE	Sweden	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	752	14.3775338	60.60103109	SWE	Sweden	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	756	8.223158	46.96617097	CHE	Switzerland	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			1.11	1.11	2016	1.11	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	756	8.223158	46.96617097	CHE	Switzerland	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			1.11	1.11	2016	1.11	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	756	8.223158	46.96617097	CHE	Switzerland	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			8.89	8.89	2016	8.89	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	756	8.223158	46.96617097	CHE	Switzerland	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			27.78	27.78	2016	27.78	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			3.45	3.45	2016	3.45	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	762	69.294998	38.43069666	TJK	Tajikistan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			17.24	17.24	2016	17.24	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	762	69.294998	38.43069666	TJK	Tajikistan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			75.86	75.86	2016	75.86	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	762	69.294998	38.43069666	TJK	Tajikistan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			3.45	3.45	2016	3.45	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	764	101.0202951	15.13089239	THA	Thailand	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			38.12	38.12	2016	38.12	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	764	101.0202951	15.13089239	THA	Thailand	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			4.94	4.94	2016	4.94	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	764	101.0202951	15.13089239	THA	Thailand	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			11.18	11.18	2016	11.18	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	764	101.0202951	15.13089239	THA	Thailand	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			45.76	45.76	2016	45.76	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	768	0.97835765	8.532096072	TGO	Togo	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	768	0.97835765	8.532096072	TGO	Togo	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	768	0.97835765	8.532096072	TGO	Togo	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	768	0.97835765	8.532096072	TGO	Togo	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
