"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","4.22","","","3.95",2016.0,"3.95","Country data","ILOSTAT - LFS - Labour Force Survey","[2016]: Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old // [2013]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"591","Panama","PAN","-81.26616623","8.450965746","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","31.41","42.01","45.05","48.73","","43.54","","43.44",2016.0,"43.44","Country data","ILOSTAT - LFS - Labour Market Survey","Data reference period: August | Population coverage: Excluding institutional population"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"600","Paraguay","PRY","-60.54854225","-21.70216237","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"604","Peru","PER","-71.82093277","-13.58939705","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"608","Philippines","PHL","120.8601418","14.16591706","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","61.32","","59.24","58.93","58.88","59.31","59.25","56.07","54.59","53.71","52.99","48.11","47.54","47.41","41.34","32.72",2016.0,"32.72","Country data","ILOSTAT - LFS - Labor Force Survey","[2001]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2015]: Data reference period: Annual or annual average | Population coverage: Excluding institutional population // [2003-2014,2016]: Repository: ILO-STATISTICS - Micro data processing"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","31.35","27.67","29.32","33.98","35.35","34.06","36.06","37.12","36.2","36.04","37.46","35.91","35.04","35.45","36.36","37.43","38.12",2016.0,"38.12","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"620","Portugal","PRT","-7.961599811","39.68509315","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","22.03","22.62","28.34","27.08","30.05","29.12","31.43","30.81","31.32","34.4","35.71","26.15","27.9","27.61","31.84","30.37","32.24",2016.0,"32.24","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"626","Timor-Leste","TLS","125.9451052","-8.797497247","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"630","Puerto Rico","PRI","-66.47591017","18.22753799","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"638","Réunion","REU","55.53171398","-21.13183266","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","31.69","33.69","32.55","34.34","36.4","36.28","31.85","30.83","30.58","30.73","31.53","32.42",2016.0,"32.42","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2006-2009,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"643","Russian Federation","RUS","99.01404926","61.61899849","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","48.47",2016.0,"48.47","Country data","ILOSTAT - LFS - Population survey on employment problems","Data reference period: Annual or annual average | Age coverage - maximum age: 72 years old"
"646","Rwanda","RWA","29.92310194","-1.999842114","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"660","Anguilla","AIA","-63.05651612","18.21525315","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"688","Serbia","SRB","20.805876","44.03145697","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","32.68","31.46","31.5","30.89",2016.0,"30.89","Country data","ILOSTAT - LFS - Labour force survey","[2014]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2013,2015-2016]: Repository: ILO-STATISTICS - Micro data processing"
"690","Seychelles","SYC","55.46561591","-4.678053059","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","39.85","","","","","",2011.0,"39.85","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"702","Singapore","SGP","103.8107883","1.361009155","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","32.38","34.26","33.14","33.92","30.07","29.22","27.38","32.01","28.86","31.4","35.54","27.68","30.4","30.27","28.22","27.82","34.26",2016.0,"34.26","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"704","Viet Nam","VNM","105.802499","10.09643079","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"705","Slovenia","SVN","14.82209486","46.11958061","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","34.61","36.43","35.77","41.92","40.2","42.02","41.97","37.55","43.29","44.69","43.25","38.92","40.26","38.55","36.47","36.98","41.77",2016.0,"41.77","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"706","Somalia","SOM","46.20367477","4.406485729","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","29.74","",2015.0,"29.74","Country data","ILOSTAT - LFS - Quarterly Labour Force Survey","Repository: ILO-STATISTICS - Micro data processing"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"724","Spain","ESP","-3.554078296","40.39211472","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","15.65","17.5","18.13","15.84","18.99","21.48","23.15","23.78","23.77","24.7","27.13","28.09","28.78","29.34","29.42","30.35","30.31",2016.0,"30.31","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2001,2005,2009,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000,2002-2004,2006-2008,2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"728","South Sudan","SSD","30.32618773","7.290839152","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"752","Sweden","SWE","14.3775338","60.60103109","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","27.41","31.22","32.14","30.52","31.59","31.88","31.74","31.02","30.82","31.13","31.34","33.52","34.49","35.51","37.45","39.79","39.51",2016.0,"39.51","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"756","Switzerland","CHE","8.223158","46.96617097","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","16.07","","","","","","","","","","","31.65","31.82","31.82","31.89","33.68","34.03",2016.0,"34.03","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"762","Tajikistan","TJK","69.294998","38.43069666","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"764","Thailand","THA","101.0202951","15.13089239","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","22.12","25.59","27.1","29.37","29.83","29.02",2016.0,"29.02","Country data","ILOSTAT - LFS - Labour force survey","[2011-2012]: Data reference period: Annual or annual average // [2016]: Data reference period: Third quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2013-2015]: Repository: ILO-STATISTICS - Micro data processing"
"768","Togo","TGO","0.97835765","8.532096072","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
