"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"728","South Sudan","SSD","30.32618773","7.290839152","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","18","18","28","44",2016.0,"44","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","99","99","99","99","99","99","99","99","99","92","52","89","89","89","89",2016.0,"89","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"752","Sweden","SWE","14.3775338","60.60103109","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","94","94","94","95","95","95","95","95","94","95","94","95","95","95","95","95","95",2016.0,"95","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"756","Switzerland","CHE","8.223158","46.96617097","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","71","71","71","83","83","83","86","86","86","87","89","89",2016.0,"89","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","80","83","84","83","82","81","81","81","81","82","82","71","53","51","49","47","52",2016.0,"52","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"762","Tajikistan","TJK","69.294998","38.43069666","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","59","72","93","94","98","92","96","90","87","93","95","96","97","92","98","94","97",2016.0,"97","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"764","Thailand","THA","101.0202951","15.13089239","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","99","86","89","92","95","95","94","94","91","91","91","91","91","94","94","95","95",2016.0,"95","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"768","Togo","TGO","0.97835765","8.532096072","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"772","Tokelau","TKL","-171.8154473","-9.214545558","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","82","85","84","85","85","84","84","84","85","81","86","78","85","85",2016.0,"85","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","80","77","73","78","84","78","87","81","80","82","83","85","86","93","79","65",2016.0,"65","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","92","92","92","92","92","94","93","93","92","93","94","95","96","98","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"788","Tunisia","TUN","9.572737411","34.11439971","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","98","99","98","99","99","99","98","98","99","97","98","96","96","98","95","98","97",2016.0,"97","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"792","Turkey","TUR","35.42890329","38.9899684","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","91","83","97","97","98","84","94","92","88","91","86","85","98","88","86","85",2016.0,"85","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"795","Turkmenistan","TKM","58.9787665","40.0912346","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","92","94","87","89","90","98","99","98","99","99","99","99","99","99","99","99","99",2016.0,"99","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","99","97","93","90","86","83","74","82","84","87","90","93","84","91","86","92",2016.0,"92","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"800","Uganda","UGA","32.39100438","1.279557331","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"804","Ukraine","UKR","31.40270802","49.00735945","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","99","98","98","99","97","96","98","96","95","68","41","56","54","54","57","57","31",2016.0,"31","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","95","94","95","97","95","95","96","95","95","97","99","98","96","96","96","93","93",2016.0,"93","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"818","Egypt","EGY","29.77468534","26.57438204","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","97","99","96","97","96","97","97","97","96","96","97","97","92","96","93","92","96",2016.0,"96","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","76","74","74","77","76","75","75","74","75","79","84","85","87","88","89","91","89",2016.0,"89","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"826","United Kingdom","GBR","-2.23830539","53.27691757","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"834","United Republic of Tanzania","TZA","34.80521182","-6.265332606","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","29","57","71",2016.0,"71","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
"840","United States of America","USA","-99.13830311","39.5277871","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","3","Ensure healthy lives and promote well-being for all at all ages","3.b","Support the research and development of vaccines and medicines for the communicable and non-communicable diseases that primarily affect developing countries, provide access to affordable essential medicines and vaccines, in accordance with the Doha Declaration on the TRIPS Agreement and Public Health, which affirms the right of developing countries to use to the full the provisions in the Agreement on Trade-Related Aspects of Intellectual Property Rights regarding flexibilities to protect public health, and, in particular, provide access to medicines for all","3.b.1","Proportion of the target population covered by all vaccines included in their national programme","2","SH_ACS_MCV2","Proportion of the target population with access to measles-containing-vaccine second-dose (MCV2) (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","17","50","50",2016.0,"50","Estimated data","WHO/UNICEF coverage estimates 2016 revision, July 2017"
