series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	612	-128.3225873	-24.37538456	PCN	Pitcairn	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	616	19.40660158	52.1226733	POL	Poland	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	620	-7.961599811	39.68509315	PRT	Portugal	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary	35.12482										38.9313									2010	38.9313	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary	42.38026										58.71795									2010	58.71795	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary	33.28424										33.42061									2010	33.42061	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary	22.68041										26.21359									2010	26.21359	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary	26.92308										27.83505									2010	27.83505	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary	21.12676										25.4717									2010	25.4717	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	626	125.9451052	-8.797497247	TLS	Timor-Leste	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary															94	94.69359			94.346795	2015	94.69359	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary															94	94.83119			94.415595	2015	94.83119	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary															94	93.76423			93.882115	2015	93.76423	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary															93.99251	94.44126			94.216885	2015	94.44126	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																94.41552			94.41552	2015	94.41552	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																94.63087			94.63087	2015	94.63087	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary															94.00201	95.21838			94.610195	2015	95.21838	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																94.39919			94.39919	2015	94.39919	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary															93.99941	95.01217			94.50579	2015	95.01217	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary															94.0009	95.10162			94.55126	2015	95.10162	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary															93.99974	94.90813			94.453935	2015	94.90813	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	12	MALE	PERCENT	SECOND	Male	Percentage	secondary															93.99681	94.40079			94.1988	2015	94.40079	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary															94	95.00513			94.502565	2015	95.00513	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary															94	94.82442			94.41221	2015	94.82442	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	630	-66.47591017	18.22753799	PRI	Puerto Rico	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary															94	94.37043			94.185215	2015	94.37043	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary									52.33675	48.88653										2009	48.88653	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary									54.13774	45.19801										2009	45.19801	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary									41.89336	66.48814										2009	66.48814	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary							82.79817	67.20203	60.04084											2008	60.04084	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary							64.9941	62.21065	50.5612											2008	50.5612	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary							72.7515	64.23909	54.73054											2008	54.73054	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary							65.32606		52.82173			61.83013								2011	61.83013	UNESCO Institute for Statistics	C
