ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ModeOfTransportation_Code,ModeOfTransportation_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2016,Nature_Code_2016,Source_2016,TimeDetail_2016,Value_2016,Latest_Year,Latest_Value
GRL,-41.39371316,74.75625681,304,Greenland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GRL,-41.39371316,74.75625681,304,Greenland,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
LIE,9.552985019,47.14167005,438,Liechtenstein,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
LIE,9.552985019,47.14167005,438,Liechtenstein,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
LIE,9.552985019,47.14167005,438,Liechtenstein,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MTQ,-60.91544135,14.56086108,474,Martinique,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MTQ,-60.91544135,14.56086108,474,Martinique,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MTQ,-60.91544135,14.56086108,474,Martinique,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MCO,7.424214814,43.73532918,492,Monaco,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MCO,7.424214814,43.73532918,492,Monaco,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MCO,7.424214814,43.73532918,492,Monaco,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NIU,-169.8601693,-19.05000475,570,Niue,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NIU,-169.8601693,-19.05000475,570,Niue,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NIU,-169.8601693,-19.05000475,570,Niue,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NFK,167.9515548,-29.03230018,574,Norfolk Island,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NFK,167.9515548,-29.03230018,574,Norfolk Island,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
NFK,167.9515548,-29.03230018,574,Norfolk Island,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MNP,145.7582114,15.19099517,580,Northern Mariana Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MNP,145.7582114,15.19099517,580,Northern Mariana Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MNP,145.7582114,15.19099517,580,Northern Mariana Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
UMI,-162.4343752,5.874443968,581,US Minor Outlying Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
UMI,-162.4343752,5.874443968,581,US Minor Outlying Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
UMI,-162.4343752,5.874443968,581,US Minor Outlying Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
FSM,158.225216,6.880670092,583,"Micronesia, Federated States of",9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
FSM,158.225216,6.880670092,583,"Micronesia, Federated States of",9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
FSM,158.225216,6.880670092,583,"Micronesia, Federated States of",9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MHL,171.0839119,7.110213497,584,Marshall Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MHL,171.0839119,7.110213497,584,Marshall Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MHL,171.0839119,7.110213497,584,Marshall Islands,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
