"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","EducationLevel_Code","EducationLevel_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"710","South Africa","ZAF","24.67184355","-29.99957544","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","0.31882","0.55392","","","","",2013.0,"0.55392","Country data","UNESCO Institute for Statistics"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","1.11019","1.05023","","","","",2013.0,"1.05023","Country data","UNESCO Institute for Statistics"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","1.10803","1.05499","","","","",2013.0,"1.05499","Country data","UNESCO Institute for Statistics"
"724","Spain","ESP","-3.554078296","40.39211472","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"724","Spain","ESP","-3.554078296","40.39211472","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"724","Spain","ESP","-3.554078296","40.39211472","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","1.34662","","","","","","",2011.0,"1.34662","Country data","UNESCO Institute for Statistics"
"728","South Sudan","SSD","30.32618773","7.290839152","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan [former]","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","0.77385","0.56784","0.71629","","0.89206","0.89694","","","","","","","","",2009.0,"0.89694","[2004-2006]: Country data // [2008-2009]: Estimated data","UNESCO Institute for Statistics"
"736","Sudan","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan [former]","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","1.00034","","","","","","","","","","","","","","","","",2001.0,"1.00034","Country data","UNESCO Institute for Statistics"
"736","Sudan [former]","SDN","29.95650159","16.02643066","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","0.87237","1.04796","","","","0.94099","","","","","","","","",2009.0,"0.94099","[2004-2005]: Country data // [2009]: Estimated data","UNESCO Institute for Statistics"
"740","Suriname","SUR","-55.90626394","4.132603197","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","1","","","","","","","","",2009.0,"1","Country data","UNESCO Institute for Statistics"
"740","Suriname","SUR","-55.90626394","4.132603197","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","1","1","","","","","","","","",2009.0,"1","Country data","UNESCO Institute for Statistics"
"740","Suriname","SUR","-55.90626394","4.132603197","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","1","","","","","","","","","",2008.0,"1","Country data","UNESCO Institute for Statistics"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","1.06395","0.89852","","","","","","",2011.0,"0.89852","Country data","UNESCO Institute for Statistics"
"748","Eswatini","SWZ","31.50149288","-26.56471011","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","1.0348","1.05012","1.02237","0.99819","1.02955","1.02434","1.01827","","","1.04857","1.04373","1.04776","1.09331","1.04827","1.04017","1.03921","","",2015.0,"1.03921","[2000,2002-2006,2009-2015]: Country data // [2001]: Estimated data","UNESCO Institute for Statistics"
"748","Eswatini","SWZ","31.50149288","-26.56471011","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","1.26919","1.01942","0.99864","1.00916","0.99862","","","0.97002","0.91931","0.94639","0.93707","0.96456","","0.96575","","",2015.0,"0.96575","Country data","UNESCO Institute for Statistics"
"752","Sweden","SWE","14.3775338","60.60103109","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"752","Sweden","SWE","14.3775338","60.60103109","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"752","Sweden","SWE","14.3775338","60.60103109","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","1.02347","","","","","","","","","","","","","","","","",2001.0,"1.02347","Country data","UNESCO Institute for Statistics"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"762","Tajikistan","TJK","69.294998","38.43069666","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","1","",2016.0,"1","Country data","UNESCO Institute for Statistics"
"762","Tajikistan","TJK","69.294998","38.43069666","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","0.96618","0.99682","0.99533","0.99416","1","1","1","1",2017.0,"1","Country data","UNESCO Institute for Statistics"
"762","Tajikistan","TJK","69.294998","38.43069666","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","SECOND","Secondary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"764","Thailand","THA","101.0202951","15.13089239","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PREPRI","Pre-primary","G","Global","","","","","","","","","","","","","","","","","","","","","",""
"764","Thailand","THA","101.0202951","15.13089239","4","Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all","4.5","By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations","4.5.1","Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated","1","SE_GPI_TRATEA","Gender parity index of trained teachers, by education level (ratio)","2019.Q1.G.01","Ratio","Ratio","PRIMAR","Primary","G","Global","","","","","","","","","","","","","","","","1","","",2015.0,"1","Country data","UNESCO Institute for Statistics"
