"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"516","Namibia","NAM","17.21907885","-22.13817068","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","26.3","24.5","24.4","24.4","24.6","25.2","26.8","29.7","33.5","36.5","37.6","36.3","33.9","31.4","29.7","28.8",2015.0,"28.8","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"520","Nauru","NRU","166.92313","-0.528742623","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"524","Nepal","NPL","83.94678863","28.25866332","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","22","21.3","20.3","18.6","17.1","15.9","15.1","13.9","12.6","11.1","10.1","9.3","8.8","8.5","8.2","8.1",2015.0,"8.1","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"528","Netherlands","NLD","5.331480568","51.86728884","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"530","Netherlands Antilles","ANT","-68.30676179","12.22720635","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"531","Curaçao","CUW","-68.95033464","12.15058042","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"533","Aruba","ABW","-69.97050586","12.50878756","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"534","Sint Maarten (Dutch part)","SXM","-63.06198692","18.03926508","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"540","New Caledonia","NCL","165.5067368","-21.41742531","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.7","7.6","7.7","7.9","8.2","8.3","8.3","8.3","8.2","8","7.7","7.5","7.4","7.8","8.4","9.1",2015.0,"9.1","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"548","Vanuatu","VUT","167.0679779","-15.34445547","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.2","8.1","8","7.7","7.4","7","6.6","6.1","5.8","5.8","5.9","6.1","6.3","6.5","6.6","6.9",2015.0,"6.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"554","New Zealand","NZL","170.4755673","-43.98721568","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"558","Nicaragua","NIC","-85.03060315","12.84210839","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","32.6","29.3","27.4","26.2","25.4","24.4","23.4","22.6","22.1","21.6","20.9","20","19","17.9","17.1","17",2015.0,"17","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"562","Niger","NER","9.400167877","17.42143036","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.8","19.9","18.6","17.2","16","15.2","14.5","13.6","12.5","11.8","11.3","10.9","10.6","10.3","10","11.3",2015.0,"11.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"566","Nigeria","NGA","8.097363256","9.585789025","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.4","9.1","9","8.4","7.5","6.6","6.1","6","6.1","6.2","6.3","6.4","6.5","6.7","7.3","7.9",2015.0,"7.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"570","Niue","NIU","-169.8601693","-19.05000475","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"574","Norfolk Island","NFK","167.9515548","-29.03230018","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"578","Norway","NOR","11.47846389","61.34311134","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"580","Northern Mariana Islands","MNP","145.7582114","15.19099517","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"584","Marshall Islands","MHL","171.0839119","7.110213497","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23.4","24.8","25.7","25.5","24.5","23.3","22.4","21.7","21.3","21.1","21.1","21","21","20.8","20.7","19.9",2015.0,"19.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"591","Panama","PAN","-81.26616623","8.450965746","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","27.7","26.2","24.3","23.4","23.9","23.1","21.2","18.5","16.5","14.9","13.4","11.9","10.7","9.9","9.5","9.3",2015.0,"9.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"600","Paraguay","PRY","-60.54854225","-21.70216237","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.9","12.2","11.5","11","11.2","11.9","12.4","12.6","12.8","12.7","12.2","11.9","12","12.3","12.4","12",2015.0,"12","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"604","Peru","PER","-71.82093277","-13.58939705","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.8","21.7","22.3","22.6","21.6","19.6","17.6","15.7","14.2","12.6","11.2","10.1","9","8.3","7.6","7.9",2015.0,"7.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"608","Philippines","PHL","120.8601418","14.16591706","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","20.4","19.7","19.1","18.5","17.4","16.3","15.2","14.1","13.3","13.1","13.4","13.9","14.3","14.4","14.3","13.8",2015.0,"13.8","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"620","Portugal","PRT","-7.961599811","39.68509315","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","26.4","25","24.7","25.1","25.1","24.9","24.6","24.2","23.8","23.3","22.8","22.7","23.4","25","26.8","28.3",2015.0,"28.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"626","Timor-Leste","TLS","125.9451052","-8.797497247","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40.8","36","32.2","30.9","31","31.9","32.5","32.9","32.9","32.6","31.3","29.8","28.2","27.4","27","26.9",2015.0,"26.9","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"630","Puerto Rico","PRI","-66.47591017","18.22753799","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"638","Réunion","REU","55.53171398","-21.13183266","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"643","Russian Federation","RUS","99.01404926","61.61899849","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.1","4.4","3.7","3.1","2.6","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"646","Rwanda","RWA","29.92310194","-1.999842114","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","54.9","49.2","45.3","44.7","44.8","44.5","43.3","41.2","38.7","36.1","34.2","33.3","33.6","35.6","38.5","41.1",2015.0,"41.1","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"660","Anguilla","AIA","-63.05651612","18.21525315","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.5","12.3","12.8","13.3","13.6","14.2","15.2","16.2","17","17.2","17.2","17.2","17.3","17.2","17","17",2015.0,"17","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","16.7","14.8","12.7","11.1","9.8","9.1","8.4","7.8","7.4","7","6.7","6.4","6.1","6","6","6",2015.0,"6","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"674","San Marino","SMR","12.46329038","43.93841766","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18.1","14.8","12.5","11.2","10.2","9.6","9.7","10.4","11.6","13.3","15","15.9","15.4","14.2","13.2","13.5",2015.0,"13.5","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.2","6.6","7.1","7.7","8.1","8","7.9","7.8","7.8","7.6","6.9","6.3","5.6","5.1","4.8","4.4",2015.0,"4.4","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"686","Senegal","SEN","-14.46636926","14.35920905","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","28.5","27.3","26.4","24.8","23.1","21.3","19","16.6","14.5","13.5","13","12.8","12.5","12.1","11.6","11.3",2015.0,"11.3","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"688","Serbia","SRB","20.805876","44.03145697","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","6","6","5.9","5.9","5.9","6","6","5.9","5.7","5.6",2015.0,"5.6","Estimated data","FAO, Statistics Division","Data refer to provisional estimates"
"690","Seychelles","SYC","55.46561591","-4.678053059","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
