"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"581","US Minor Outlying Islands","UMI","-162.4343752","5.874443968","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"583","Micronesia, Federated States of","FSM","158.225216","6.880670092","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"583","Micronesia (Federated States of)","FSM","158.225216","6.880670092","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","58.08648","","","","","","","","",2009.0,"58.08648","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"584","Marshall Islands","MHL","171.0839119","7.110213497","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"585","Palau","PLW","134.5733878","7.502307591","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"586","Pakistan","PAK","68.80479684","29.36491634","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","2.15207","","","","","","6.55294","","","","",2013.0,"6.55294","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"591","Panama","PAN","-81.26616623","8.450965746","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","45.38386","","","","26.79298","","","","","","","",2010.0,"26.79298","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","30.89587","","",2015.0,"30.89587","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"600","Paraguay","PRY","-60.54854225","-21.70216237","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","39.47022","","","","69.98009","","","","","","","35.72174",2017.0,"35.72174","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"604","Peru","PER","-71.82093277","-13.58939705","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","40.33984","","","","65.84459","","","","","","","",2010.0,"65.84459","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"608","Philippines","PHL","120.8601418","14.16591706","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","16.38826","","","","","","23.99074","","",2015.0,"23.99074","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","47.43361","","","","26.1805","","","","",2013.0,"26.1805","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"620","Portugal","PRT","-7.961599811","39.68509315","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.52134","","","","","","","","","","","",2006.0,"2.52134","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"626","Timor-Leste","TLS","125.9451052","-8.797497247","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","5.83042","","","","","","20.15175","","",2015.0,"20.15175","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"630","Puerto Rico","PRI","-66.47591017","18.22753799","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"638","Réunion","REU","55.53171398","-21.13183266","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","29.91934","","","","42.81924","","","","",2013.0,"42.81924","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"643","Russian Federation","RUS","99.01404926","61.61899849","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","5.83339","","","10.62098","","","","","",2012.0,"10.62098","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"646","Rwanda","RWA","29.92310194","-1.999842114","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","36.69676","","","","","29.19489","","","","","","",2011.0,"29.19489","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","29.5082","","","","","","","",2010.0,"29.5082","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"660","Anguilla","AIA","-63.05651612","18.21525315","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","41.02564","","","","","","","",2010.0,"41.02564","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","65.93001","","","","","","","",2010.0,"65.93001","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"674","San Marino","SMR","12.46329038","43.93841766","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"682","Saudi Arabia","SAU","44.54763347","24.12594211","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","7.10059","","","","","","","10.46976","","","",2014.0,"10.46976","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"688","Serbia","SRB","20.805876","44.03145697","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","62.86337","","","","47.35334","","","","",2013.0,"47.35334","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"690","Seychelles","SYC","55.46561591","-4.678053059","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"694","Sierra Leone","SLE","-11.78306584","8.568604164","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","6.03646","","","","","","","","3.0171",2017.0,"3.0171","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"702","Singapore","SGP","103.8107883","1.361009155","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","50.7469","","","","45.78978","","","","",2013.0,"45.78978","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"704","Viet Nam","VNM","105.802499","10.09643079","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","30.63618","","","","","","37.28332","","",2015.0,"37.28332","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"705","Slovenia","SVN","14.82209486","46.11958061","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","67.23179","","","","72.26477","","","","",2013.0,"72.26477","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"706","Somalia","SOM","46.20367477","4.406485729","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","21.0986","","","","","","","","","","",2007.0,"21.0986","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","7.43053","","","","","5.68802","",2016.0,"5.68802","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"724","Spain","ESP","-3.554078296","40.39211472","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","7.96052","","","",2014.0,"7.96052","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"732","Western Sahara","ESH","-13.13515523","24.66265342","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","44.56021","","","","","","","",2010.0,"44.56021","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","33.75942","","","","","","","","","","46.86491","",2016.0,"46.86491","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"752","Sweden","SWE","14.3775338","60.60103109","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","41.34183","","","",2014.0,"41.34183","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
"756","Switzerland","CHE","8.223158","46.96617097","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","",""
"762","Tajikistan","TJK","69.294998","38.43069666","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","21.89877","","","","","15.25496","","","","",2013.0,"15.25496","Global monitoring data","World Bank Enterprise Surveys 2017","NA"
