series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	818	29.77468534	26.57438204	EGY	Egypt	1	15+	NUMBER	15 years old and over	Number	2.58525	3.26343	4.33549	5.30049	6.32187	7.50712	8.44032	9.01318	10.09519	10.73322	11.84933	13.44592		11.530915	2015	13.44592	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	826	-2.23830539	53.27691757	GBR	United Kingdom	1	15+	NUMBER	15 years old and over	Number		117.6508	120.9406	125.8166	125.5935	121.1927	121.9607	123.457	125.9497	128.5194	129.4989	131.306	129.4922	128.95324	2016	129.4922	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	831	-2.200712402	49.71561166	GGY	Guernsey	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	832	-2.136773508	49.22353354	JEY	Jersey	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	833	-4.538190305	54.22880901	IMN	Isle of Man	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	15+	NUMBER	15 years old and over	Number					2.38742	3.25234	3.9425	4.60533	5.06876	5.51019	5.63262	5.99726		5.5522075	2015	5.99726	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	840	-99.13830311	39.5277871	USA	United States of America	1	15+	NUMBER	15 years old and over	Number	165.7829	169.3668	167.1703	173.8125	168.0095	173.9033									2009	173.9033	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	15+	NUMBER	15 years old and over	Number							1.34653	2.21839	2.30556	2.65445	3.20843	3.45951	3.69233	3.064056	2016	3.69233	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	858	-56.01387025	-32.8002838	URY	Uruguay	1	15+	NUMBER	15 years old and over	Number	27.81669					30.22188	33.88103	39.51976	42.67376	44.92852	51.93177	54.69674	81.98015	55.242188	2016	81.98015	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	860	63.11944558	41.77560518	UZB	Uzbekistan	1	15+	NUMBER	15 years old and over	Number	0.87812	0.96952	0.9456	0.92177	1.67029	1.8586	3.98684	4.33601	6.66228	7.99236	8.45954	10.41385	21.59774	11.025154	2016	21.59774	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	15+	NUMBER	15 years old and over	Number		21.96288	23.97995	25.5495	26.71336	26.9277	37.66705	41.0158	41.61469	43.52355	43.9789	46.61666		43.93345	2015	46.61666	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	15+	NUMBER	15 years old and over	Number																		
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	882	-172.4430749	-13.61541469	WSM	Samoa	1	15+	NUMBER	15 years old and over	Number	12.0709	11.95523	11.82302	17.09156	18.68377	21.11654	25.22617	27.58787	28.12652	35.34907	41.57555	41.12079	47.07677	38.64974	2016	47.07677	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	887	45.22389143	15.22242099	YEM	Yemen	1	15+	NUMBER	15 years old and over	Number	0.52173	1.04692	1.40302	1.96824	2.38325	2.78882	3.28362	3.56931	4.07746	4.75998	6.32097	6.27656		5.3587425	2015	6.27656	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
2018.Q2.G.01	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	894	27.850329	-14.59701056	ZMB	Zambia	1	15+	NUMBER	15 years old and over	Number	0.86731	1.31438	2.02746	2.75897	4.25268	6.03094	6.63347	6.83137	8.14277	9.09354	10.17528	10.93872	11.15252	9.900566	2016	11.15252	Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS	C
