"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","0.00","","",2014.0,"0.00","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","75.00","","",2014.0,"75.00","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","12.50","","",2014.0,"12.50","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"818","Egypt","EGY","29.77468534","26.57438204","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","3.70",2016.0,"3.70","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"818","Egypt","EGY","29.77468534","26.57438204","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","2.47",2016.0,"2.47","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"818","Egypt","EGY","29.77468534","26.57438204","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","34.57",2016.0,"34.57","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"818","Egypt","EGY","29.77468534","26.57438204","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","59.26",2016.0,"59.26","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"826","United Kingdom","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"826","United Kingdom","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"826","United Kingdom","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","46.26",2016.0,"46.26","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","38.10",2016.0,"38.10","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"826","United Kingdom","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","13.31",2016.0,"13.31","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","24.63",2016.0,"24.63","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"831","Guernsey","GGY","-2.200712402","49.71561166","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"840","United States of America","USA","-99.13830311","39.5277871","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","1.66","","",2014.0,"1.66","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"840","United States of America","USA","-99.13830311","39.5277871","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","15.42","","",2014.0,"15.42","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"840","United States of America","USA","-99.13830311","39.5277871","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","22.25","","",2014.0,"22.25","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"840","United States of America","USA","-99.13830311","39.5277871","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","60.55","","",2014.0,"60.55","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"858","Uruguay","URY","-56.01387025","-32.8002838","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","","","","","","",""
"858","Uruguay","URY","-56.01387025","-32.8002838","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","","","","","","",""
"858","Uruguay","URY","-56.01387025","-32.8002838","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","","","","","","",""
"858","Uruguay","URY","-56.01387025","-32.8002838","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","","","","","","",""
"860","Uzbekistan","UZB","63.11944558","41.77560518","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","MALE","Male","","2.63","",2015.0,"2.63","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"860","Uzbekistan","UZB","63.11944558","41.77560518","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","<15Y","under 15 years old","G","Global","FEMALE","Female","","3.64","",2015.0,"3.64","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them.
"
"860","Uzbekistan","UZB","63.11944558","41.77560518","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","MALE","Male","","67.68","",2015.0,"67.68","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult males.
"
"860","Uzbekistan","UZB","63.11944558","41.77560518","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.2","End abuse, exploitation, trafficking and all forms of violence against and torture of children","16.2.2","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","1","VC_VAW_DIST","Age and sex distribution of detected victims of trafficking in persons (%)","2019.Q1.G.01","PERCENT","Percentage","15+","15 years old and over","G","Global","FEMALE","Female","","26.06","",2015.0,"26.06","Country data","GLOTIP Database","Data in reference to one country but derived from different types of sources should not be compared between them; Age group refers to adult females.
"
