series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Location	Units	Location description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	270	-15.39944785	13.45295927	GMB	Gambia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	32.3212928771973	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	23.3321475982666	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	275	35.25694122	31.94347933	PSE	State of Palestine	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	29.739595413208	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	276	10.3806066	51.08862743	DEU	Germany	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.9434661865234	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	72	23.81380223	-22.18810073	BWA	Botswana	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.8782348632813	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	288	-1.205623522	7.964825185	GHA	Ghana	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	31.0733890533447	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	292	-5.347561686	36.13895036	GIB	Gibraltar	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	76	-53.08432878	-10.77668561	BRA	Brazil	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.8153810501099	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	296	-157.5643005	1.768837732	KIR	Kiribati	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.9489641189575	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	84	-88.70199554	17.19965901	BLZ	Belize	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.8913822174072	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	300	22.58307827	39.47301873	GRC	Greece	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.4138965606689	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	304	-41.39371316	74.75625681	GRL	Greenland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	90	160.1584117	-9.622391719	SLB	Solomon Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.4676742553711	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	308	-61.68248568	12.11238395	GRD	Grenada	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.7704792022705	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	92	-64.63294223	18.42256578	VGB	British Virgin Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	312	-61.64762115	16.14416917	GLP	Guadeloupe	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	96	114.6288563	4.49736984	BRN	Brunei Darussalam	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	5.78156042099	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	316	144.7029305	13.35485404	GUM	Guam	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	100	25.23763153	42.75731323	BGR	Bulgaria	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	20.7952861785889	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	320	-91.2312746	15.00273719	GTM	Guatemala	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.2272129058838	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	104	96.51752295	21.19332882	MMR	Myanmar	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	34.6078414916992	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	324	-11.28173419	11.00210343	GIN	Guinea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	22.2375869750977	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	108	29.89080992	-3.366387428	BDI	Burundi	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	35.6410446166992	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	328	-58.97322037	4.788012784	GUY	Guyana	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.6215400695801	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	112	28.04940161	53.54193075	BLR	Belarus	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	19.3452281951904	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	332	-72.33640958	18.40426539	HTI	Haiti	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	14.7155208587646	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	116	104.922836	12.71163737	KHM	Cambodia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.9305763244629	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	120	12.7419827	5.692387031	CMR	Cameroon	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	65.3566360473633	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	336	12.45315803	41.90343751	VAT	Holy See	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	124	-101.6575058	57.72360191	CAN	Canada	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	6.7153034210205	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	340	-86.59974381	14.82243161	HND	Honduras	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.4619045257568	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	31.6470203399658	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	348	19.41221519	47.1651448	HUN	Hungary	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.2688312530518	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	140	20.93559492	7.003720791	CAF	Central African Republic	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	51.200080871582	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	352	-19.02116966	64.79134763	ISL	Iceland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	5.8715605735779	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	144	80.70489654	7.614693343	LKA	Sri Lanka	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	15.0876579284668	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	356	79.3608464	22.34642074	IND	India	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	67.9820175170898	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	148	18.66618401	15.36279341	TCD	Chad	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	50.7577514648438	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	360	113.9174	-0.994582204	IDN	Indonesia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.4395065307617	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	152	-71.23029019	-35.2652885	CHL	Chile	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	23.0972175598145	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	34.3901748657227	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	156	104.1403375	32.30955217	CHN	China	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	50.952823638916	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	368	43.76606267	33.05013795	IRQ	Iraq	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	60.0813941955566	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	372	-7.121425272	53.25274054	IRL	Ireland	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	8.6698322296143	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	376	34.62277992	31.06164552	ISR	Israel	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	19.3518505096436	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	170	-73.07446751	3.888209046	COL	Colombia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.1672840118408	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	380	12.57022427	42.79917282	ITA	Italy	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	15.7292585372925	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	174	43.34234565	-11.66121732	COM	Comoros	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.6220684051514	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	23.8989753723145	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	175	45.14015057	-12.82217691	MYT	Mayotte	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	388	-77.31068409	18.15616857	JAM	Jamaica	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.6489019393921	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	178	15.22052612	-0.840544119	COG	Congo	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	36.3588523864746	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	392	139.2716103	36.6554539	JPN	Japan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	11.835391998291	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	37.4042701721191	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	14.4818019866943	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	184	-159.7711391	-21.22696458	COK	Cook Islands	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	400	37.13024774	30.65365973	JOR	Jordan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	31.6549835205078	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	188	-84.19712782	9.970998683	CRI	Costa Rica	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	16.72434425354	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	404	37.86096816	0.534797278	KEN	Kenya	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	25.7820682525635	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	191	17.95874553	45.45172212	HRV	Croatia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.6096458435059	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	30.9742393493652	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	192	-79.54460144	22.10030366	CUB	Cuba	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	21.591588973999	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	410	127.8610254	36.45201023	KOR	Republic of Korea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	24.6846599578857	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	196	33.22285964	35.05659437	CYP	Cyprus	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.1238384246826	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	414	47.49305029	29.53949468	KWT	Kuwait	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	58.9368476867676	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	203	15.33151382	49.73913871	CZE	Czechia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	15.592077255249	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.3535938262939	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	204	2.339933594	9.65401646	BEN	Benin	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	30.3960189819336	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	25.5036792755127	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	208	9.326571283	56.03829721	DNK	Denmark	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.3393993377686	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	422	35.89391711	33.92152458	LBN	Lebanon	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	30.6888122558594	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	212	-61.3493756	15.43391378	DMA	Dominica	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	18.7865982055664	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	426	28.25362195	-29.58041814	LSO	Lesotho	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	28.0865745544434	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	13.3121471405029	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	428	26.42461876	56.64196636	LVA	Latvia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	14.3715696334839	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	15.5420827865601	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	430	-9.311879038	6.448381009	LBR	Liberia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	17.0384082794189	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	222	-88.86862995	13.73603564	SLV	El Salvador	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	23.7808609008789	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	434	18.0295985	27.04042819	LBY	Libya	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	41.7390098571777	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	49.1191864013672	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	438	9.552985019	47.14167005	LIE	Liechtenstein	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	231	39.63505296	8.631223181	ETH	Ethiopia	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	33.9651412963867	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	440	23.90517807	55.33680309	LTU	Lithuania	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.300799369812	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	232	38.11074289	16.12894644	ERI	Eritrea	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	41.0983276367188	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	442	6.092656563	49.77679538	LUX	Luxembourg	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	10.3852891921997	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016	12.3222522735596	Float		http://apps.who.int/gho/data/node.sdg.11-6	E
2018.Q2.G.01	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	2	URBAN	mgr/m^3	Urban	Micrograms per cubic meter	2016					
