"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"660","Anguilla","AIA","-63.05651612","18.21525315","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"662","Saint Lucia","LCA","-60.96529553","13.89405601","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.33","3.45","0.36","2.68","3.63","3.31","3.80","3.40","3.20","3.09","3.04","3.24","3.28","3.05","2.95","2.85","2.45","2.24","2.25","2.22","2.10","2.05","2.07","2.02","2.08","1.95","0.07",2016.0,"0.07","Data nature not available","World Development Indicators, World Bank"
"663","Saint Martin (French Part)","MAF","-63.04505461","18.0882685","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.50","0.96","0.73","6.07","5.87","4.90","5.01","4.94","4.83","4.75","4.87","4.52","4.42","4.30","4.11","4.07","4.18","4.43","3.85","4.31","4.27","4.32","4.49","4.38","6.00","5.52","0.21",2016.0,"0.21","Data nature not available","World Development Indicators, World Bank"
"674","San Marino","SMR","12.46329038","43.93841766","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","0.77","0.99","1.89","1.04","1.19","1.19","1.37","1.60","1.06","3.22","2.95","2.52","8.77","7.69","6.33","5.26",2016.0,"5.26","Data nature not available","World Development Indicators, World Bank"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","0.03","0.03","0.03","0.04","0.05","0.04","0.04","0.03","0.04","0.04","0.05","0.05",2016.0,"0.05","Data nature not available","World Development Indicators, World Bank"
"686","Senegal","SEN","-14.46636926","14.35920905","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.49","2.89","2.93","2.99","2.94","2.99","2.97","3.22","2.93","3.62","4.99","6.25","6.46","7.45","7.88","9.06","9.89","10.56","10.98","10.54","11.41","11.21","11.08","11.97","12.60","14.14","13.73",2016.0,"13.73","Data nature not available","World Development Indicators, World Bank"
"688","Serbia","SRB","20.805876","44.03145697","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","9.34","7.20","10.91","10.43","8.52","8.71","8.84","8.36","9.07","8.37",2016.0,"8.37","Data nature not available","World Development Indicators, World Bank"
"690","Seychelles","SYC","55.46561591","-4.678053059","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.04","1.96","2.48","0.06","0.06","0.10","0.14","0.04","0.02","0.03","0.51","0.29","0.28","0.69","0.81","1.32","1.31","0.46","0.33","1.90","1.79","2.37","1.56","0.91","1.06","1.28","1.55",2016.0,"1.55","Data nature not available","World Development Indicators, World Bank"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.00","0.00","0.01","0.01","0.01","2.72","2.68","0.70","3.02","3.36","1.12","0.58","1.76","1.89","1.73","0.15","0.83","1.94","0.90","1.44","1.69","2.00","1.70","1.42","1.24","1.13","1.29",2016.0,"1.29","Data nature not available","World Development Indicators, World Bank"
"702","Singapore","SGP","103.8107883","1.361009155","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0.48","0.24","0.10","0.07","0.11","0.08","0.06","0.06","0.07","0.07","0.91","1.23","1.93","1.90","1.93","2.04","1.88","1.78","1.79","2.06","2.10","2.37","2.44","2.36",2016.0,"2.36","Data nature not available","World Development Indicators, World Bank"
"704","Viet Nam","VNM","105.802499","10.09643079","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","4.30","3.37","5.05","5.31","5.08","5.47","5.73","7.98","6.86","5.68","7.12","6.35","6.42","6.42","6.44","6.83","5.79",2016.0,"5.79","Data nature not available","World Development Indicators, World Bank"
"705","Slovenia","SVN","14.82209486","46.11958061","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","1.27","1.28","1.15","1.01","0.98","0.99","0.95","0.90","0.78","0.76","0.72","0.71","0.67","0.68","0.66","0.72","0.95","0.55","0.64","0.74","0.98","0.81",2016.0,"0.81","Data nature not available","World Development Indicators, World Bank"
"706","Somalia","SOM","46.20367477","4.406485729","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.12","0.10","0.09","0.08","0.07","0.05","0.05","0.12","0.19","0.22","0.24","0.23","0.23","0.22","0.20","0.24","0.25","0.26","0.27","0.29","0.28","0.28","0.27","0.26","0.26","0.26","0.26",2016.0,"0.26","Data nature not available","World Development Indicators, World Bank"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.01","0.00","0.01","0.02","0.63","","","","","","","","","","","","","","","13.98","13.93","15.87","14.84","12.23","11.98","12.55","11.17",2016.0,"11.17","Data nature not available","World Development Indicators, World Bank"
"724","Spain","ESP","-3.554078296","40.39211472","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.41","0.37","0.42","0.44","0.50","0.45","0.46","0.49","0.53","0.10","0.11","0.11","0.11","0.10","0.09","0.10","0.10","0.11","0.11","0.10","0.11","0.11","0.16","0.22","0.22","0.22","0.21",2016.0,"0.21","Data nature not available","World Development Indicators, World Bank"
"728","South Sudan","SSD","30.32618773","7.290839152","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","0.01","","",2014.0,"0.01","Data nature not available","World Development Indicators, World Bank"
"732","Western Sahara","ESH","-13.13515523","24.66265342","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.13","0.91","1.14","0.82","0.03","0.04","0.04","0.04","0.14","0.26","0.14","0.03","1.40","1.85","0.61","0.22","0.08","0.10","0.06","0.12","0.10","0.09","0.16","0.14","0.17","0.14","0.05",2016.0,"0.05","Data nature not available","World Development Indicators, World Bank"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.12","9.40","8.62","6.10","5.43","4.84","4.70","4.88","4.97","4.52","3.27","3.42","3.08","2.97","2.99","3.00","2.91","2.74","2.72","2.61","1.23","1.32","1.84","1.65","2.19","2.38","2.65",2016.0,"2.65","Data nature not available","World Development Indicators, World Bank"
"752","Sweden","SWE","14.3775338","60.60103109","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.06","0.08","0.08","0.11","0.11","0.10","0.09","0.12","0.05","0.13","0.17","0.24","0.19","0.41","0.42","0.47","0.53","0.66","0.80","0.92","0.83","0.78","0.79","0.79","0.79","0.68","0.55",2016.0,"0.55","Data nature not available","World Development Indicators, World Bank"
"756","Switzerland","CHE","8.223158","46.96617097","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.36","0.38","0.38","0.40","0.41","0.43","0.42","0.42","0.42","0.42","0.37","0.42","0.41","0.43","0.43","0.42","0.42","0.37","0.40","0.43","0.43","0.37","0.36","0.35","0.34","0.37","0.37",2016.0,"0.37","Data nature not available","World Development Indicators, World Bank"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.13","2.70","4.15","2.57","5.29","2.97","2.27","1.64","1.45","1.25","0.93","0.81","0.63","4.07","3.41","2.85","2.39","2.55","","","","","","","","","",2007.0,"2.55","Data nature not available","World Development Indicators, World Bank"
"762","Tajikistan","TJK","69.294998","38.43069666","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","6.43","9.40","12.14","20.18","36.00","45.46","49.29","35.11","35.81","41.74","42.22","43.47","36.64","28.76","26.86",2016.0,"26.86","Data nature not available","World Development Indicators, World Bank"
"764","Thailand","THA","101.0202951","15.13089239","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.14","1.04","0.40","0.86","0.87","1.00","0.99","1.10","1.25","1.15","1.34","1.04","1.03","1.06","0.94","0.63","0.60","0.62","0.65","1.35","1.30","1.42","1.42","1.57","1.60","1.48","1.54",2016.0,"1.54","Data nature not available","World Development Indicators, World Bank"
"768","Togo","TGO","0.97835765","8.532096072","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.65","1.81","0.96","0.95","1.56","1.15","2.00","1.75","1.17","1.45","2.65","5.14","7.00","8.88","9.24","9.10","10.54","11.27","10.65","10.58","10.61","6.50","8.92","9.74","9.53","8.90","7.98",2016.0,"7.98","Data nature not available","World Development Indicators, World Bank"
"772","Tokelau","TKL","-171.8154473","-9.214545558","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","21.10","14.19","15.57","15.14","","","","","","","","28.98","36.16","29.73","30.11","26.18","26.77","33.65","26.86","22.67","20.90","18.61","24.90","26.85","18.07","18.42","19.97",2016.0,"19.97","Data nature not available","World Development Indicators, World Bank"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.07","0.10","0.12","0.42","0.54","0.57","0.49","0.53","0.74","0.80","0.47","0.46","0.88","0.77","0.65","0.58","0.50","0.51","0.34","0.57","0.41","0.64","0.54","0.55","0.55","0.66","0.66",2016.0,"0.66","Data nature not available","World Development Indicators, World Bank"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"788","Tunisia","TUN","9.572737411","34.11439971","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.48","4.01","3.43","3.06","4.02","3.77","3.76","3.30","3.29","3.32","3.71","4.20","4.62","4.55","4.59","4.32","4.39","4.41","4.41","4.52","4.68","4.38","5.03","4.95","4.93","4.57","4.33",2016.0,"4.33","Data nature not available","World Development Indicators, World Bank"
"792","Turkey","TUR","35.42890329","38.9899684","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.15","1.88","1.90","1.62","2.01","1.96","1.95","2.21","1.94","1.77","1.67","1.39","0.81","0.23","0.20","0.27","0.33","0.31","0.32","0.28","0.24","0.23","0.22","0.20","0.19","0.16","0.14",2016.0,"0.14","Data nature not available","World Development Indicators, World Bank"
"795","Turkmenistan","TKM","58.9787665","40.0912346","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","0.19","","","","","","","","","","0.14","0.24","0.26","0.17","0.16","0.12","0.11","0.10","0.07","0.04","0.02",2016.0,"0.02","Data nature not available","World Development Indicators, World Bank"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","32.21","42.34","27.85","22.58","22.58","16.00","20.74","19.69","17.81","12.32","11.66","9.62","10.59","10.89","12.42","11.86",2016.0,"11.86","Data nature not available","World Development Indicators, World Bank"
"800","Uganda","UGA","32.39100438","1.279557331","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","3.88","3.84","5.97","7.15","4.72","3.91","3.57","4.13","3.67","5.08","4.30","3.82","4.05","3.95","3.82","3.25","3.33","4.22",2016.0,"4.22","Data nature not available","World Development Indicators, World Bank"
"804","Ukraine","UKR","31.40270802","49.00735945","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","0.01","0.02","0.03","0.06","1.34","2.18","2.81","3.04","2.89","2.80","2.88","3.71","3.77","5.07","4.80","4.79","4.81","5.27","5.51","6.42","6.59",2016.0,"6.59","Data nature not available","World Development Indicators, World Bank"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","1.53","2.08","1.77","2.08","2.14","1.98","2.64","3.51","3.75","3.62","3.88","4.14","4.10","4.05","4.12","4.14","4.04","3.48","3.23","3.05","2.67",2016.0,"2.67","Data nature not available","World Development Indicators, World Bank"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"818","Egypt","EGY","29.77468534","26.57438204","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.93","10.97","14.58","12.16","7.08","5.36","4.59","4.71","3.97","3.57","2.86","2.98","3.29","3.57","4.24","5.59","4.96","5.87","5.34","3.78","5.69","6.07","6.89","6.18","6.41","5.51","4.99",2016.0,"4.99","Data nature not available","World Development Indicators, World Bank"
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.19","0.18","0.17","0.17","0.17","0.10","0.10","0.11","0.08","0.33","0.31","0.31","0.30","0.28","0.25","0.24","0.23","0.21","0.21","0.22","0.20","0.19","0.19","0.18","0.16","0.17","0.17",2016.0,"0.17","Data nature not available","World Development Indicators, World Bank"
