series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	60	-64.78155012	32.27881922	BMU	Bermuda	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	320	-91.2312746	15.00273719	GTM	Guatemala	2	MALE	NUMBER	Male	Number	2015	344	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	MALE	NUMBER	Male	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	MALE	NUMBER	Male	Number	2015	2026	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	MALE	NUMBER	Male	Number	2016	2103	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	MALE	NUMBER	Male	Number	2015	556	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	MALE	NUMBER	Male	Number	2016	544	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	156	104.1403375	32.30955217	CHN	China	2	MALE	NUMBER	Male	Number	2010	65459	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	156	104.1403375	32.30955217	CHN	China	2	MALE	NUMBER	Male	Number	2015	64312	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	2	MALE	NUMBER	Male	Number	2010	37	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	MALE	NUMBER	Male	Number	2005	5	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	MALE	NUMBER	Male	Number	2015	12	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	64	90.45098484	27.39598568	BTN	Bhutan	2	MALE	NUMBER	Male	Number	2010	52	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	64	90.45098484	27.39598568	BTN	Bhutan	2	MALE	NUMBER	Male	Number	2015	59	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	324	-11.28173419	11.00210343	GIN	Guinea	2	MALE	NUMBER	Male	Number	2015	460	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	MALE	NUMBER	Male	Number	2010	8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	MALE	NUMBER	Male	Number	2016	8	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	840	-99.13830311	39.5277871	USA	United States of America	2	MALE	NUMBER	Male	Number	2015	36355	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	840	-99.13830311	39.5277871	USA	United States of America	2	MALE	NUMBER	Male	Number	2016	37648	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	499	19.25214024	42.78717043	MNE	Montenegro	2	MALE	NUMBER	Male	Number	2015	46	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	499	19.25214024	42.78717043	MNE	Montenegro	2	MALE	NUMBER	Male	Number	2016	48	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	162	105.6426067	-10.4882473	CXR	Christmas Island	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	MALE	NUMBER	Male	Number	2010	494	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	MALE	NUMBER	Male	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	MALE	NUMBER	Male	Number	2010	882	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	2	MALE	NUMBER	Male	Number	2015	852	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	328	-58.97322037	4.788012784	GUY	Guyana	2	MALE	NUMBER	Male	Number	2015	168	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	MALE	NUMBER	Male	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	MALE	NUMBER	Male	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	500	-62.19261223	16.73558313	MSR	Montserrat	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	500	-62.19261223	16.73558313	MSR	Montserrat	2	MALE	NUMBER	Male	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	MALE	NUMBER	Male	Number	2010	364	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	MALE	NUMBER	Male	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	MALE	NUMBER	Male	Number	2010	236	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	2	MALE	NUMBER	Male	Number	2015	249	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	332	-72.33640958	18.40426539	HTI	Haiti	2	MALE	NUMBER	Male	Number	2015	901	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	585	134.5733878	7.502307591	PLW	Palau	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	585	134.5733878	7.502307591	PLW	Palau	2	MALE	NUMBER	Male	Number	2016					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	MALE	NUMBER	Male	Number	2015	923	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	242	177.9660884	-17.83301566	FJI	Fiji	2	MALE	NUMBER	Male	Number	2010	31	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	MALE	NUMBER	Male	Number	2016	944	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	504	-6.281942841	31.8440131	MAR	Morocco	2	MALE	NUMBER	Male	Number	2015	392	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	504	-6.281942841	31.8440131	MAR	Morocco	2	MALE	NUMBER	Male	Number	2016	400	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	170	-73.07446751	3.888209046	COL	Colombia	2	MALE	NUMBER	Male	Number	2010	2656	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	170	-73.07446751	3.888209046	COL	Colombia	2	MALE	NUMBER	Male	Number	2015	3182	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	2	MALE	NUMBER	Male	Number	2010	87	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	MALE	NUMBER	Male	Number	2005	9	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	MALE	NUMBER	Male	Number	2015	2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	72	23.81380223	-22.18810073	BWA	Botswana	2	MALE	NUMBER	Male	Number	2010	171	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	72	23.81380223	-22.18810073	BWA	Botswana	2	MALE	NUMBER	Male	Number	2015	162	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	586	68.80479684	29.36491634	PAK	Pakistan	2	MALE	NUMBER	Male	Number	2010	2463	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	586	68.80479684	29.36491634	PAK	Pakistan	2	MALE	NUMBER	Male	Number	2016	2711	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	858	-56.01387025	-32.8002838	URY	Uruguay	2	MALE	NUMBER	Male	Number	2015	520	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	246	23.308447	61.91586738	FIN	Finland	2	MALE	NUMBER	Male	Number	2010	748	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	858	-56.01387025	-32.8002838	URY	Uruguay	2	MALE	NUMBER	Male	Number	2016	486	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	MALE	NUMBER	Male	Number	2015	1010	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	MALE	NUMBER	Male	Number	2016	1036	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	174	43.34234565	-11.66121732	COM	Comoros	2	MALE	NUMBER	Male	Number	2010	34	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	174	43.34234565	-11.66121732	COM	Comoros	2	MALE	NUMBER	Male	Number	2015	39	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	426	28.25362195	-29.58041814	LSO	Lesotho	2	MALE	NUMBER	Male	Number	2010	166	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	674	12.46329038	43.93841766	SMR	San Marino	2	MALE	NUMBER	Male	Number	2005					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	674	12.46329038	43.93841766	SMR	San Marino	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	74	3.410732868	-54.43295905	BVT	Bouvet Island	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	336	12.45315803	41.90343751	VAT	Holy See	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	591	-81.26616623	8.450965746	PAN	Panama	2	MALE	NUMBER	Male	Number	2010	158	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	591	-81.26616623	8.450965746	PAN	Panama	2	MALE	NUMBER	Male	Number	2016	150	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	MALE	NUMBER	Male	Number	2015	1542	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	248	19.80945969	60.1544901	ALA	Åland Islands	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	MALE	NUMBER	Male	Number	2016	1558	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	512	57.87743482	21.98805614	OMN	Oman	2	MALE	NUMBER	Male	Number	2015	160	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	512	57.87743482	21.98805614	OMN	Oman	2	MALE	NUMBER	Male	Number	2016	162	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	175	45.14015057	-12.82217691	MYT	Mayotte	2	MALE	NUMBER	Male	Number	2010					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	175	45.14015057	-12.82217691	MYT	Mayotte	2	MALE	NUMBER	Male	Number	2015					
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	428	26.42461876	56.64196636	LVA	Latvia	2	MALE	NUMBER	Male	Number	2010	411	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	MALE	NUMBER	Male	Number	2005	2	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	MALE	NUMBER	Male	Number	2015	3	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	76	-53.08432878	-10.77668561	BRA	Brazil	2	MALE	NUMBER	Male	Number	2010	8418	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	76	-53.08432878	-10.77668561	BRA	Brazil	2	MALE	NUMBER	Male	Number	2015	10064	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	4	66.02688198	33.83160199	AFG	Afghanistan	2	MALE	NUMBER	Male	Number	2000	1038	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	MALE	NUMBER	Male	Number	2010	273	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	4	66.02688198	33.83160199	AFG	Afghanistan	2	MALE	NUMBER	Male	Number	2010	1277	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	MALE	NUMBER	Male	Number	2010	1043	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	250	2.457288129	46.62660861	FRA	France	2	MALE	NUMBER	Male	Number	2010	8574	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	MALE	NUMBER	Male	Number	2016	988	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	768	0.97835765	8.532096072	TGO	Togo	2	MALE	NUMBER	Male	Number	2005	377	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	768	0.97835765	8.532096072	TGO	Togo	2	MALE	NUMBER	Male	Number	2010	418	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_STA_SCIDEN	Number of deaths attributed to suicide, by sex (number)	178	15.22052612	-0.840544119	COG	Congo	2	MALE	NUMBER	Male	Number	2005	232	Float		Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
