"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Unitmultiplier_Code","Unitmultiplier_Desc","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","183.441","169.27047","258.02521","193.7374","228.43112","275.95924","242.44746","296.37777","451.53667","419.25892","283.365",2016.0,"283.365","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"688","Serbia","SRB","20.805876","44.03145697","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","247.77523","220.75514","204.76159","208.25273","244.11853","816.32196","686.92788","560.59833","313.11703","408.59957","427.97761",2016.0,"427.97761","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"690","Seychelles","SYC","55.46561591","-4.678053059","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","5.84392","1.23801","1.98763","8.45283","4.28885","6.5298","18.84124","9.28967","5.16626","2.97306","3.84475",2016.0,"3.84475","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","35.86161","42.12686","69.30268","95.99873","103.43876","88.7329","93.21701","94.81613","84.46359","65.56065","100.32646",2016.0,"100.32646","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"702","Singapore","SGP","103.8107883","1.361009155","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"704","Viet Nam","VNM","105.802499","10.09643079","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","826.24945","1109.30842","1102.71237","1231.65531","1512.65803","1757.71966","2318.19135","2403.51136","2742.27962","2343.19595","2187.74932",2016.0,"2187.74932","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"705","Slovenia","SVN","14.82209486","46.11958061","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"706","Somalia","SOM","46.20367477","4.406485729","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","6.30301","2.60593","7.71836","15.49582","21.78234","29.9675","40.26022","51.34859","55.25539","69.45741","53.5855",2016.0,"53.5855","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"710","South Africa","ZAF","24.67184355","-29.99957544","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","81.84723","209.07794","236.41504","110.41586","118.49492","224.03498","91.47744","193.26819","296.55137","598.10131","447.79247",2016.0,"447.79247","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","6.595","16.03309","8.10208","46.35393","73.22188","80.94274","80.19206","80.8128","64.92482","57.89437","66.39443",2016.0,"66.39443","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"724","Spain","ESP","-3.554078296","40.39211472","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","17.99716","66.7649","107.54035","83.71039","133.9167","69.95967",2016.0,"69.95967","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"732","Western Sahara","ESH","-13.13515523","24.66265342","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","4.08677","24.29289","33.64816","41.89147","21.92175","24.09521","23.55863","14.78927","1.07391","2.0329","5.30839",2016.0,"5.30839","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","14.80856","8.86081","9.63349","8.54254","9.26881","23.17792","22.55759","32.78819","19.98307","26.2624","32.96645",2016.0,"32.96645","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"752","Sweden","SWE","14.3775338","60.60103109","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","20.14255","12.03304","95.11172","84.29802","77.01308","117.10146","39.0867","2.15683","1.93931","3.75023","14.98136",2016.0,"14.98136","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"762","Tajikistan","TJK","69.294998","38.43069666","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","40.97743","53.71331","45.34042","68.94796","158.3555","113.50595","121.9522","176.49816","162.31889","226.50085","192.36872",2016.0,"192.36872","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"764","Thailand","THA","101.0202951","15.13089239","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","266.16926","131.91101","103.09683","99.21694","165.64333","200.51746","170.72874","560.72005","378.70522","149.84102","389.39213",2016.0,"389.39213","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"768","Togo","TGO","0.97835765","8.532096072","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","7.82204","2.48778","89.492","25.90174","32.18181","44.69852","34.0602","43.15202","58.08527","84.44803","31.3004",2016.0,"31.3004","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"772","Tokelau","TKL","-171.8154473","-9.214545558","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","1.03433","5.037","1.17285","0.92306","0.92813","5.53922","6.21325","12.10999","6.75839","2.61578","0.1025",2016.0,"0.1025","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"776","Tonga","TON","-175.1959991","-21.19511329","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","4.41672","11.29365","3.74541","8.9355","29.09819","14.80124","21.87617","30.47446","29.50882","27.83683","33.38904",2016.0,"33.38904","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"784","United Arab Emirates","ARE","53.98279159","23.43322219","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"788","Tunisia","TUN","9.572737411","34.11439971","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","150.60821","137.03484","265.9147","309.46622","435.10768","309.13497","516.76171","528.41226","432.09027","392.6809","472.82688",2016.0,"472.82688","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"792","Turkey","TUR","35.42890329","38.9899684","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","277.17773","250.79463","533.50483","671.51167","599.18119","2269.90616","2552.62349","2112.67054","2714.84204","2277.11601","2622.57718",2016.0,"2622.57718","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"795","Turkmenistan","TKM","58.9787665","40.0912346","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","1.34052","0.73128","4.0998","3.32566","2.91815","4.17992","6.30643","4.17903","5.75768","5.47285","5.8785",2016.0,"5.8785","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","7.58812","3.18743","4.21001","5.73396","1.45083","3.31402","3.89433","4.19745","15.81006","25.84163","10.04064",2016.0,"10.04064","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"800","Uganda","UGA","32.39100438","1.279557331","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","231.09642","464.639","392.07418","417.13496","389.32224","411.86978","339.75813","500.29338","404.0762","431.63571","339.20011",2016.0,"339.20011","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"804","Ukraine","UKR","31.40270802","49.00735945","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","162.58993","116.67818","187.22377","237.32435","238.44538","331.59468","290.83057","301.20734","140.55023","207.80976","319.80712",2016.0,"319.80712","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","","","","","","","","","","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","27.8364","40.25137","25.28759","26.8248","25.74795","78.22118","68.26741","116.3208","156.72381","140.39664","52.96436",2016.0,"52.96436","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
"818","Egypt","EGY","29.77468534","26.57438204","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.a","Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries","8.a.1","Aid for Trade commitments and disbursements","1","DC_TOF_TRDDBML","Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2016 United States dollars)","2019.Q1.G.01","CON_USD","Constant USD","G","Global","UNIT","Units","482.8451","408.55868","755.5585","590.7556","820.96188","576.13969","1351.38364","1479.91546","1144.31142","868.88853","1108.86643",2016.0,"1108.86643","Data nature not available","Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)","Gross disbursements; Based on OECD, CRS databased, 2018; Constant 2016 USD million"
