series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	660	-63.05651612	18.21525315	AIA	Anguilla	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	660	-63.05651612	18.21525315	AIA	Anguilla	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	660	-63.05651612	18.21525315	AIA	Anguilla	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	674	12.46329038	43.93841766	SMR	San Marino	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	674	12.46329038	43.93841766	SMR	San Marino	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	674	12.46329038	43.93841766	SMR	San Marino	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	72.72	75.33	80.54	77.935	2017	80.54	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	15.23	61.15	58.17	59.66	2017	58.17	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	46.42	69.41	71.7	70.555	2017	71.7	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	686	-14.46636926	14.35920905	SEN	Senegal	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	6.24	19.93	46.72	33.325	2017	46.72	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	686	-14.46636926	14.35920905	SEN	Senegal	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	5.45	11.4	38.45	24.925	2017	38.45	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	686	-14.46636926	14.35920905	SEN	Senegal	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	5.82	15.42	42.34	28.88	2017	42.34	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	688	20.805876	44.03145697	SRB	Serbia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	62.11	83.23	72.88	78.055	2017	72.88	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	688	20.805876	44.03145697	SRB	Serbia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	62.32	82.97	70.13	76.55	2017	70.13	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	688	20.805876	44.03145697	SRB	Serbia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	62.22	83.09	71.44	77.265	2017	71.44	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	690	55.46561591	-4.678053059	SYC	Seychelles	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	690	55.46561591	-4.678053059	SYC	Seychelles	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	690	55.46561591	-4.678053059	SYC	Seychelles	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	18.05	18.93	24.77	21.85	2017	24.77	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	12.8	12.5	15.36	13.93	2017	15.36	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	15.34	15.58	19.81	17.695	2017	19.81	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	702	103.8107883	1.361009155	SGP	Singapore	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	98.23	96.64	99.68	98.16	2017	99.68	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	702	103.8107883	1.361009155	SGP	Singapore	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	98.21	96.07	96.31	96.19	2017	96.31	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	702	103.8107883	1.361009155	SGP	Singapore	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	98.22	96.35	97.93	97.14	2017	97.93	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	703	19.48495604	48.70741446	SVK	Slovakia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	80.33	74.29	85.32	79.805	2017	85.32	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	703	19.48495604	48.70741446	SVK	Slovakia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	78.92	79.97	83.13	81.55	2017	83.13	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	703	19.48495604	48.70741446	SVK	Slovakia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	79.58	77.24	84.18	80.71	2017	84.18	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	704	105.802499	10.09643079	VNM	Viet Nam	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	24	29.82	31.21	30.515	2017	31.21	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	704	105.802499	10.09643079	VNM	Viet Nam	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	18.91	32.03	30.42	31.225	2017	30.42	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	704	105.802499	10.09643079	VNM	Viet Nam	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	21.37	30.95	30.8	30.875	2017	30.8	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	705	14.82209486	46.11958061	SVN	Slovenia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	96.06	97.53	98.16	97.845	2017	98.16	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	705	14.82209486	46.11958061	SVN	Slovenia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	98.11	96.98	96.94	96.96	2017	96.94	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	705	14.82209486	46.11958061	SVN	Slovenia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	97.14	97.24	97.53	97.385	2017	97.53	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	706	46.20367477	4.406485729	SOM	Somalia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		43.57		43.57	2014	43.57	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	706	46.20367477	4.406485729	SOM	Somalia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		33.66		33.66	2014	33.66	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	706	46.20367477	4.406485729	SOM	Somalia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		38.66		38.66	2014	38.66	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	710	24.67184355	-29.99957544	ZAF	South Africa	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	56.38	70.27	68.4	69.335	2017	68.4	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	710	24.67184355	-29.99957544	ZAF	South Africa	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	51.02	70.36	69.99	70.175	2017	69.99	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	710	24.67184355	-29.99957544	ZAF	South Africa	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	53.65	70.32	69.22	69.77	2017	69.22	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	42.55	35.95	59.23	47.59	2017	59.23	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	37.12	28.98	51.66	40.32	2017	51.66	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	39.65	32.39	55.29	43.84	2017	55.29	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	724	-3.554078296	40.39211472	ESP	Spain	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	95.2	97.58	95.88	96.73	2017	95.88	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	724	-3.554078296	40.39211472	ESP	Spain	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	91.66	97.57	91.64	94.605	2017	91.64	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	724	-3.554078296	40.39211472	ESP	Spain	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	93.28	97.58	93.76	95.67	2017	93.76	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	728	30.32618773	7.290839152	SSD	South Sudan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage			12.5	12.5	2017	12.5	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	728	30.32618773	7.290839152	SSD	South Sudan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			4.71	4.71	2017	4.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	728	30.32618773	7.290839152	SSD	South Sudan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage			8.57	8.57	2017	8.57	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	736	29.95650159	16.02643066	SDN	Sudan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	736	29.95650159	16.02643066	SDN	Sudan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	736	29.95650159	16.02643066	SDN	Sudan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	740	-55.90626394	4.132603197	SUR	Suriname	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	740	-55.90626394	4.132603197	SUR	Suriname	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	740	-55.90626394	4.132603197	SUR	Suriname	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	29.74				2011	29.74	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	27.41				2011	27.41	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	28.57				2011	28.57	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	752	14.3775338	60.60103109	SWE	Sweden	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	98.97	99.68	99.48	99.58	2017	99.48	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	752	14.3775338	60.60103109	SWE	Sweden	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	99.01	99.76	100	99.88	2017	100	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	752	14.3775338	60.60103109	SWE	Sweden	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	98.99	99.72	99.74	99.73	2017	99.74	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	756	8.223158	46.96617097	CHE	Switzerland	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		99.36	97.98	98.67	2017	97.98	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	756	8.223158	46.96617097	CHE	Switzerland	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		96.69	98.86	97.775	2017	98.86	Global Financial Inclusion Database, World Bank.	G
