series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Bounds	Units	Age description	Bounds description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	674	12.46329038	43.93841766	SMR	San Marino	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	674	12.46329038	43.93841766	SMR	San Marino	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	674	12.46329038	43.93841766	SMR	San Marino	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	9.2						15.4		11.6						2.4				2.4	2014	2.4	Sao Tome and Principe Multiple Indicator Cluster Survey 2014, Final Report. São Tomé, Sao Tome and Principe, 2016.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						6.1														2005	6.1	Growth charts for Saudi children and adolescents. Saudi Medical Journal 2007;28:1555-68 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	3.2					2.4						2.8	0.7	1.5	1.3	1	0.9		1.175	2016	0.9	Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue) 2016. August 2017	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	688	20.805876	44.03145697	SRB	Serbia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						19.3					15.6				13.9				13.9	2014	13.9	2014 Serbia multiple indicator cluster survey and 2014 Serbia Roma Settlements multiple indicator cluster survey (MICS). Key findings. Belgrade, Serbia: Statistical Office of the Republic of Serbia and UNICEF, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	688	20.805876	44.03145697	SRB	Serbia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	688	20.805876	44.03145697	SRB	Serbia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	690	55.46561591	-4.678053059	SYC	Seychelles	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months													10.2							2012	10.2	The nutritional status and associated risk factors of 0-5 year old children in Seychelles. 7706 Med Health Project (thesis). Queensland, Australia: Griffith University, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	690	55.46561591	-4.678053059	SYC	Seychelles	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	690	55.46561591	-4.678053059	SYC	Seychelles	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	4.7					5.9			10.1		10.3			8.9					8.9	2013	8.9	Sierra Leone demographic and health survey 2013. Demographic and Health Surveys. Freetown, Sierra Leone and Rockville, Maryland, USA: SSL and ICF International, 2014 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	702	103.8107883	1.361009155	SGP	Singapore	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	2.6																			2000	2.6	National healthcare group polyclinics' anthropometric growth charts for Singapore preschool children 2000. Singapore Health Booklet, revised edition April 2003 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	702	103.8107883	1.361009155	SGP	Singapore	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	702	103.8107883	1.361009155	SGP	Singapore	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	703	19.48495604	48.70741446	SVK	Slovakia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	703	19.48495604	48.70741446	SVK	Slovakia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	703	19.48495604	48.70741446	SVK	Slovakia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	704	105.802499	10.09643079	VNM	Viet Nam	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	2.5		2.6	2.2	2.7	2.6	3.1	2.9	3			4.6		4.6	3.5	5.3			4.46666666666667	2015	5.3	Nutrition surveillance profiles 2015. Hanoi, Viet Nam, 2017.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	704	105.802499	10.09643079	VNM	Viet Nam	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	704	105.802499	10.09643079	VNM	Viet Nam	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	705	14.82209486	46.11958061	SVN	Slovenia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	705	14.82209486	46.11958061	SVN	Slovenia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	705	14.82209486	46.11958061	SVN	Slovenia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	706	46.20367477	4.406485729	SOM	Somalia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							4.7			3										2009	3	National Micronutrient and Anthropometric Survey Somalia 2009 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	706	46.20367477	4.406485729	SOM	Somalia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	706	46.20367477	4.406485729	SOM	Somalia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	710	24.67184355	-29.99957544	ZAF	South Africa	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months					19.2				13.3				17.2				13.3		13.3	2016	13.3	South Africa Demographic and Health Survey 2016 Key Indicators Report	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	710	24.67184355	-29.99957544	ZAF	South Africa	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	710	24.67184355	-29.99957544	ZAF	South Africa	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						9.1				3.5	5.8				3.6	5.6			4.6	2015	5.6	Zimbabwe Demographic and Health Survey 2015, November 2016	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	724	-3.554078296	40.39211472	ESP	Spain	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	724	-3.554078296	40.39211472	ESP	Spain	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	724	-3.554078296	40.39211472	ESP	Spain	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	728	30.32618773	7.290839152	SSD	South Sudan	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							10.9				6									2010	6	South Sudan Household Survey 2010. Final Report (MICS4). Juba, South Sudan, 2013.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	728	30.32618773	7.290839152	SSD	South Sudan	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	728	30.32618773	7.290839152	SSD	South Sudan	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	736	29.95650159	16.02643066	SDN	Sudan	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	736	29.95650159	16.02643066	SDN	Sudan	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	736	29.95650159	16.02643066	SDN	Sudan	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	2.9						4				4									2010	4	Suriname multiple indicator cluster survey 2010, Final Report (MICS). Paramaribo, Suriname, 2012 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	740	-55.90626394	4.132603197	SUR	Suriname	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	740	-55.90626394	4.132603197	SUR	Suriname	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	14.9						11.4				10.7				9				9	2014	9	Swaziland multiple indicator cluster survey 2010 (MICS 5): Key findings. Mbabane, Swaziland, Central Statistical Office and UNICEF, 2015.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	752	14.3775338	60.60103109	SWE	Sweden	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	752	14.3775338	60.60103109	SWE	Sweden	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	752	14.3775338	60.60103109	SWE	Sweden	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	756	8.223158	46.96617097	CHE	Switzerland	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	756	8.223158	46.96617097	CHE	Switzerland	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	756	8.223158	46.96617097	CHE	Switzerland	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months		19.7					18.7			17.9										2009	17.9	Family health survey of the Arab Republic of Syria 2009: Principal report (PAPFAM). Cairo: The League of Arab States, 2011 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months						6.7				4.2			6.6							2012	6.6	Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013 (and additional analysis).	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	762	69.294998	38.43069666	TJK	Tajikistan	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	762	69.294998	38.43069666	TJK	Tajikistan	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	764	101.0202951	15.13089239	THA	Thailand	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							8						10.9				8.2		8.2	2016	8.2	Thailand Multiple Indicator Cluster Survey 2015- 2016, Final Report, NSO and UNICEF, Bangkok, 2016.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	764	101.0202951	15.13089239	THA	Thailand	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	764	101.0202951	15.13089239	THA	Thailand	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	768	0.97835765	8.532096072	TGO	Togo	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							4.7				1.6				2				2	2014	2	Enquête démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPDAT, MS et ICF International, 2015.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	768	0.97835765	8.532096072	TGO	Togo	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	768	0.97835765	8.532096072	TGO	Togo	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months													17.3							2012	17.3	Tonga demographic and health survey 2012. Noumea, New Caledonia: Secretariat of the Pacific Community, 2013.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months	4.9											11.5								2011	11.5	Trinidad and Tobago Multiple Indicator Cluster Survey 2011, Key Findings & Tables. Port of Spain, Trinidad and Tobago: Ministry of Social Development and Familyvices, Central Statistical Office and UNICEF. 2017	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							8.8						14.3							2012	14.3	Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012: Rapport Final. MICS. Tunis, Tunisie: MDCI, INS, UNICEF, 2013.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	788	9.572737411	34.11439971	TUN	Tunisia	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	788	9.572737411	34.11439971	TUN	Tunisia	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	792	35.42890329	38.9899684	TUR	Turkey	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months					9.1									10.9					10.9	2013	10.9	2013 Turkey demographic and health survey". Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TÜBYTAK, 2014.	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	792	35.42890329	38.9899684	TUR	Turkey	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	792	35.42890329	38.9899684	TUR	Turkey	3	<5Y	UB	PER_POP_U5	under 5 years old	Upper bound	% of children aged 0-59 months																							
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	<5Y	MP	PER_POP_U5	under 5 years old	P	% of children aged 0-59 months							4.5									5.9			5.9	2015	5.9	2015-2016 Turkmenistan Multiple Indicator Cluster Survey, Final Report (and additional analysis)	CA
2018.Q2.G.01	SH_STA_OVRWGT	Proportion of children moderately or severely overweight (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	<5Y	LB	PER_POP_U5	under 5 years old	Lower bound	% of children aged 0-59 months																							
