"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"674","San Marino","SMR","12.46329038","43.93841766","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","25.75","25.48","32.14","31.37","","","","","","24.35","","","","",2012.0,"24.35","Country data","[2003-2006]: ILOSTAT - HS - Household or labour force survey // [2012]: ILOSTAT - PC - Population Census","Repository: NSO"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","8.95","9.22","7.12","5.38","","","","6.8","5.7","5.82","",2015.0,"5.82","Country data","ILOSTAT - LFS - Labour force survey","[2007-2008,2013]: Data reference period: Annual or annual average // [2006]: Data reference period: April // [2014-2015]: Data reference period: Second semester // [2009]: Reference group coverage: Total employment"
"686","Senegal","SEN","-14.46636926","14.35920905","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","23.16","",2015.0,"23.16","Country data","ILOSTAT - LFS - National Employment Survey","Repository: ILO-STATISTICS - Micro data processing"
"688","Serbia","SRB","20.805876","44.03145697","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","25.87","24.78","24.9","35.39","36.22","35","33.3","32.8","29.07","31.46","29.82","29.23","29.37",2016.0,"29.37","Country data","ILOSTAT - LFS - Labour force survey","[2010,2014]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2009]: Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2004-2008]: Data reference period: October // [2011-2013,2015-2016]: Repository: ILO-STATISTICS - Micro data processing"
"690","Seychelles","SYC","55.46561591","-4.678053059","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","40.8","","","","48.02","",2015.0,"48.02","Country data","ILOSTAT - LFS - Labour force survey","[2011]: Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population // [2015]: Data reference period: Annual or annual average | Population coverage: Excluding institutional population"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","37.85","","",2014.0,"37.85","Country data","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing"
"702","Singapore","SGP","103.8107883","1.361009155","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","24.95","25.12","26.14","26.1","27.65","","30.98","30.43","31.36","31.28","34.31","33.89","33.78","33.7","33.86","34.03","",2015.0,"34.03","Country data","[2001-2004,2006-2015]: ILOSTAT - LFS - Comprehensive Labour Force Survey // [2000]: ILOSTAT - PC - Population Census","[2000]: Data reference period: June // [2006]: Data reference period: June | Population coverage: Excluding non-permanent residents | Reference group coverage: Total employment // [2001-2004,2007-2015]: Data reference period: June | Population coverage: Nationals, residents"
"703","Slovakia","SVK","19.48495604","48.70741446","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","31.2","31.21","31.2","33.31","32.94","30.76","27.88","30.94","29.67","32.24","34.58","30.85","33.11","32.72","30.04","31.29","35.03",2016.0,"35.03","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"704","Viet Nam","VNM","105.802499","10.09643079","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","16.77","19.05","19.26","19.85","22.18","","","","","22.98","","","","24.38","22.92","25.84","26.13",2016.0,"26.13","Country data","[2000-2004,2013-2016]: ILOSTAT - LFS - Labour force survey // [2009]: ILOSTAT - PC - Population Census","[2016]: Data reference period: Annual or annual average | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2009]: Data reference period: April | Geographical coverage: Total national, excluding overseas territories // [2000-2004,2013-2015]: Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"705","Slovenia","SVN","14.82209486","46.11958061","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","29.59","31.6","29.12","33.24","33.41","34.19","33.1","31.85","34.83","35.54","34.8","38.39","38.96","37.03","37.55","37.36","40.84",2016.0,"40.84","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"706","Somalia","SOM","46.20367477","4.406485729","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","25.68","26.74","29.27","30.84","31.66","29.62","29.95","29.61","30.96","31.1","30.02","31.1","30.77","31.55",2016.0,"31.55","Country data","ILOSTAT - LFS - Quarterly Labour Force Survey","[2004-2007]: Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2003]: Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2008-2016]: Repository: ILO-STATISTICS - Micro data processing"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","20.59","","","28.87","","",2014.0,"28.87","Country data","ILOSTAT - LFS - Labour Force Survey","[2014]: Data reference period: June // [2011]: Repository: ILO-STATISTICS - Micro data processing"
"724","Spain","ESP","-3.554078296","40.39211472","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","31.53","32.31","31.57","29.9","31.58","32.04","31.89","32.31","32.46","33.22","34.33","29.95","30.21","30.76","30.88","31.38","31.2",2016.0,"31.2","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2001,2005,2009,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000,2002-2004,2006-2008,2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"728","South Sudan","SSD","30.32618773","7.290839152","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","35.81","","37.27","",2015.0,"37.27","Country data","ILOSTAT - LFS - Continuous Household Sample Survey","Data reference period: First semester | Geographical coverage: Urban areas only | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"752","Sweden","SWE","14.3775338","60.60103109","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","30.66","30.51","30.71","30.3","30.27","31.86","32.1","31.59","32.08","32.49","31.36","34.48","35.49","35.44","37.12","39.55","39.3",2016.0,"39.3","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"756","Switzerland","CHE","8.223158","46.96617097","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","23.4","25.34","27.7","28.23","26.8","28.29","30.59","30.42","30.19","31.51","33.53","33.84","33.75","33.36","34.44","35.59","35.88",2016.0,"35.88","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2009,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","10.22","","8.29","8.95","","","","","","",2010.0,"8.95","Country data","ILOSTAT - LFS - Labour force survey","[2007]: Data reference period: Annual or annual average // [2010]: Repository: NSO | Data reference period: Annual or annual average // [2009]: Repository: NSO | Reference group coverage: Total employment"
"762","Tajikistan","TJK","69.294998","38.43069666","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","14.8","","","","","","","",2009.0,"14.8","Country data","ILOSTAT - HS - Living Standard Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing"
"764","Thailand","THA","101.0202951","15.13089239","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","25.51","25.31","26.26","27.54","28.84","29.21","29.72","23.69","24.21","25.77","24.57","28.22","33.04","32.7","32.83","32.4",2016.0,"32.4","Country data","ILOSTAT - LFS - Labour force survey","[2010]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2011-2012]: Data reference period: Annual or annual average // [2001-2008]: Data reference period: Third quarter | Population coverage: Excluding armed forces and/or conscripts // [2016]: Data reference period: Third quarter | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2013-2015]: Repository: ILO-STATISTICS - Micro data processing // [2009]: Repository: NSO | Data reference period: Annual or annual average | Reference group coverage: Total employment"
"768","Togo","TGO","0.97835765","8.532096072","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"772","Tokelau","TKL","-171.8154473","-9.214545558","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","26.6","","","","","","","","","","","","","",2003.0,"26.6","Country data","ILOSTAT - LFS - Labour force survey","Data reference period: Annual or annual average"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","39.23","39.85","37.81","39.34","40.93","43.48","","","","41.3","43.11","","","43.51","43.86","41.9","",2015.0,"41.9","Country data","ILOSTAT - LFS - Continuous Sample Survey of the Population","[2000-2005]: Data reference period: Annual or annual average // [2009-2010]: Data reference period: Annual or annual average | Population coverage: Excluding institutional population // [2013-2015]: Data reference period: First semester | Population coverage: Excluding institutional population"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","10.17","","","9.95","","","","","","","","14.57",2016.0,"14.57","Country data","[2008,2016]: ILOSTAT - LFS - Labour force survey // [2005]: ILOSTAT - PC - Population census","[2016]: Data reference period: Annual or annual average | Age coverage - maximum age: 65 years old // [2005]: Data reference period: December // [2008]: Data reference period: February"
"788","Tunisia","TUN","9.572737411","34.11439971","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","13.86","14.76","","","","",2012.0,"14.76","Country data","ILOSTAT - LFS - National Population and Employment Survey","Data reference period: Second quarter"
"792","Turkey","TUR","35.42890329","38.9899684","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","7.97","6.78","6.18","6.56","6.94","8.19","8.57","9.83","10.21","10.04","11.02","12.15","14.44","13.36","13.16","15.09",2016.0,"15.09","Country data","[2006-2016]: ILOSTAT - LFS - EU Labour Force Survey // [2001-2005]: ILOSTAT - LFS - Household Labour Force Survey","[2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2001-2005]: Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts // [2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"795","Turkmenistan","TKM","58.9787665","40.0912346","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","24.58","","","","","","","","","","","","","","",2002.0,"24.58","Country data","ILOSTAT - PC - Population Census","Data reference period: November"
"800","Uganda","UGA","32.39100438","1.279557331","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","27.64","33.33","","","","","","20.22","","","22.82","25.3","","","",2013.0,"25.3","Country data","[2009,2013]: ILOSTAT - HIES - Uganda National Household Survey // [2012]: ILOSTAT - LFS - National Labour Force and Child Activities Survey // [2003]: ILOSTAT - LFS - Uganda National Household Survey 1996-97: Pilot Labour Force Survey // [2002]: ILOSTAT - PC - Population Census","[2003]: Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old // [2013]: Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2009]: Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 76 years or older, but bounded // [2002]: Data reference period: September | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old // [2012]: Repository: ILO-STATISTICS - Micro data processing"
"804","Ukraine","UKR","31.40270802","49.00735945","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","36.74","37.42","38.46","39.6","43.13","38.2","38.33","39.4","38.61","41.08","41.18","","","38.31","37.84","39.57","",2015.0,"39.57","Country data","ILOSTAT - LFS - Sample survey of the population (households) on economic activity","Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","19.03","26.84","28.03","28.51","27.17","29.31","28.54","26.76","27.85","27.86","23.09","27.31","29.02","23.97","25.27",2016.0,"25.27","Country data","[2006-2016]: ILOSTAT - LFS - EU Labour Force Survey // [2002-2005]: ILOSTAT - LFS - Labour Force survey","[2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2004-2005]: Data reference period: Annual or annual average // [2002-2003]: Data reference period: April // [2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"818","Egypt","EGY","29.77468534","26.57438204","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","10.11","9.34","9","8.53","8","10.42","10.84","11.11","11.77","14","13.88","13.51","9.73","7.12","","6.42","7.11",2016.0,"7.11","Country data","ILOSTAT - LFS - Labour force sample survey","[2010]: Data reference period: Annual or annual average // [2000-2007]: Data reference period: Incomplete year | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2008-2009,2011-2013,2015-2016]: Repository: ILO-STATISTICS - Micro data processing"
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","34.5","30.85","32.5","32.3","33.07","34.32","34.6","34.44","34.87","35.56","35.68","34.56","34.38","33.95","35.29","35.36","36.01",2016.0,"36.01","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
