series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	654	-5.705752501	-15.96503946	SHN	Saint Helena	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		5.86																		2001	5.86	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		4.27																		2001	4.27	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		5.12																		2001	5.12	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		11.02																		2001	11.02	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		3.61																		2001	3.61	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		9.81																		2001	9.81	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		2.83																		2001	2.83	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		12.08																		2001	12.08	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage		4.27																		2001	4.27	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	660	-63.05651612	18.21525315	AIA	Anguilla	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	12.64	13.4	17.29	17.16	17.48	15	12.4	10	11.04	14.39		17.61	17.09	20.66		21.34	19.39		20.4633333333333	2016	19.39	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	20.79	12.66	23.86	28.05	25	22.9	20.3	18.5	14.75	16.46		20.22	21.19	23.94		27.44	23.48		24.9533333333333	2016	23.48	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	16.49	13.08	20.39	22.18	20.97	18.7	16	14	12.72	15.37		18.86	19.06	22.21		24.09	21.26		22.52	2016	21.26	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		26.84		39.36	40.76												46.24		46.24	2016	46.24	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		9.08		17.87	15.84												16.32		16.32	2016	16.32	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		26.69		51.07	45.5												51.01		51.01	2016	51.01	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		8.69		22.52	20.09												18.34		18.34	2016	18.34	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		26.97		30.18	37.1												42.56		42.56	2016	42.56	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	662	-60.96529553	13.89405601	LCA	Saint Lucia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage		9.37		13.81	12.04												14.57		14.57	2016	14.57	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage			1.52	1.4						2.35	2.13				4.28	4.42	3.52		4.07333333333333	2016	3.52	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			4.81	5.36						6.26	7.29				9.47	10.95	10.03		10.15	2016	10.03	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage			2.88	3.06						4.02	4.37	5.06	6.1	6.02	6.61	7.38	6.45		6.615	2016	6.45	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage										15.81	17.25					28.05	27.4		27.725	2016	27.4	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage										3.38	3.7					6.35	5.44		5.895	2016	5.44	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage										19.22	24.53					34.4	35.96		35.18	2016	35.96	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage										5.57	6.4					9.79	8.9		9.345	2016	8.9	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage										13.36	11.75					22.86	21.44		22.15	2016	21.44	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	674	12.46329038	43.93841766	SMR	San Marino	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage										1.74	1.63					3.49	2.6		3.045	2016	2.6	ILOSTAT - OE - Estimates of the Office of economic planning, data processing and statistics	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	12.51	9.71	12.1	10.24	11.1	10.78	11.05													2006	11.05	ILOSTAT - OE - Official Estimates	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	17.81	24.93	25.04	24.78	23.55	24.59	24.51													2006	24.51	ILOSTAT - OE - Official Estimates	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	14.42	15.73	17.63	16.36	16.12	16.47	16.65						13.59							2012	13.59	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage													20.82							2012	20.82	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage													11.63							2012	11.63	ILOSTAT - PC - Population Census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	3.78	3.87	4.21	4.36	4.49	4.6	4.71	4.21	3.54	3.53		3.35	2.67	2.78	2.76	2.44	2.51		2.6225	2016	2.51	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	9.34	9.14	11.51	12.52	13.36	14.07	14.69	14.22	13.78	15.94		19.21	21.28	20.73	21.58	21.38	21.1		21.1975	2016	21.1	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	4.57	4.62	5.27	5.56	5.82	6.05	6.25	5.73	5.08	5.38		5.77	5.52	5.57	5.72	5.59	5.65		5.6325	2016	5.65	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	25.06	25.86	28.13				33.99	29.94	29.34	29.95		29.93	28.66	29.43	30.2	28.49	24.19		28.0775	2016	24.19	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	2.03	2.05	2.44				2.95	3.18	2.68	3.19		3.66	3.58	3.58	3.73	3.89	4.21		3.8525	2016	4.21	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	32.61	31.61	39.12				49.35	46.99	50.04	54.84		51.44	56.51	54.76	57.95	56.05	46.33		53.7725	2016	46.33	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	4.72	4.98	6.21				8.52	9.35	8.75	10.99		15.05	16.47	15.91	16.8	17.5	18.29		17.125	2016	18.29	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	23.02	24.38	25.18				29.66	25.51	24.07	23.51		23.95	19.95	21	21.28	19.69	17.38		19.8375	2016	17.38	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	682	44.54763347	24.12594211	SAU	Saudi Arabia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	1.62	1.6	1.85				1.98	2.11	1.65	1.88		1.69	1.37	1.45	1.41	1.29	1.46		1.4025	2016	1.46	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																4.83			4.83	2015	4.83	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																4.87			4.87	2015	4.87	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																4.85			4.85	2015	4.85	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																5.35			5.35	2015	5.35	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																4.72			4.72	2015	4.72	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																5.52			5.52	2015	5.52	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																4.69			4.69	2015	4.69	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																5.21			5.21	2015	5.21	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	686	-14.46636926	14.35920905	SEN	Senegal	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																4.74			4.74	2015	4.74	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage					15.07	16.78	17.94	15.79	11.89	14.8	18.45	22.42	23.27	20.87	18.33	17.08	14.59		17.7175	2016	14.59	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage					22.86	26.21	24.71	21.03	15.84	17.8	20.22	23.7	24.98	23.84	20.37	19.01	16.1		19.83	2016	16.1	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage					18.5	20.85	20.85	18.06	13.63	16.1	19.22	22.97	24	22.15	19.22	17.92	15.26		18.6375	2016	15.26	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage						47.74	47.89	43.73	35.15		46.26	50.93	51.05	49.42	47.53	43.31	34.94		43.8	2016	34.94	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage						17.84	17.63	15.52	11.52		16.81	20.47	21.58	19.97	17.02	15.94	13.74		16.6675	2016	13.74	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	688	20.805876	44.03145697	SRB	Serbia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage						51.71	55.46	48.29	41.3		47.55	57.22	57	57.47	49.99	48.69	39.53		48.92	2016	39.53	ILOSTAT - LFS - Labour force survey	C
