"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2011","Value_2015","Value_2017","Latest_Year","Latest_Value","Nature_Desc","Source"
"690","Seychelles","SYC","55.46561591","-4.678053059","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"694","Sierra Leone","SLE","-11.78306584","8.568604164","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.05","5.25","8.31",2017.0,"8.31","Data nature not available","World Development Indicators database, World Bank"
"702","Singapore","SGP","103.8107883","1.361009155","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"704","Viet Nam","VNM","105.802499","10.09643079","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.88","7.86","7.64",2017.0,"7.64","Data nature not available","World Development Indicators database, World Bank"
"705","Slovenia","SVN","14.82209486","46.11958061","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"706","Somalia","SOM","46.20367477","4.406485729","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.97","6.51","8.42",2017.0,"8.42","Data nature not available","World Development Indicators database, World Bank"
"710","South Africa","ZAF","24.67184355","-29.99957544","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.03","8.98","8.07",2017.0,"8.07","Data nature not available","World Development Indicators database, World Bank"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","13.71","11.89","11.23",2017.0,"11.23","Data nature not available","World Development Indicators database, World Bank"
"724","Spain","ESP","-3.554078296","40.39211472","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","9.66",2017.0,"9.66","Data nature not available","World Development Indicators database, World Bank"
"732","Western Sahara","ESH","-13.13515523","24.66265342","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.69","6.50","5.56",2017.0,"5.56","Data nature not available","World Development Indicators database, World Bank"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.29","13.83","15.87",2017.0,"15.87","Data nature not available","World Development Indicators database, World Bank"
"752","Sweden","SWE","14.3775338","60.60103109","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","4.61",2017.0,"4.61","Data nature not available","World Development Indicators database, World Bank"
"762","Tajikistan","TJK","69.294998","38.43069666","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.65","1.50","4.62",2017.0,"4.62","Data nature not available","World Development Indicators database, World Bank"
"764","Thailand","THA","101.0202951","15.13089239","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.62","7.64","9.17",2017.0,"9.17","Data nature not available","World Development Indicators database, World Bank"
"768","Togo","TGO","0.97835765","8.532096072","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","8.60","7.00",2017.0,"7.00","Data nature not available","World Development Indicators database, World Bank"
"772","Tokelau","TKL","-171.8154473","-9.214545558","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.93","8.34","9.54",2017.0,"9.54","Data nature not available","World Development Indicators database, World Bank"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"784","United Arab Emirates","ARE","53.98279159","23.43322219","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"788","Tunisia","TUN","9.572737411","34.11439971","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.79","6.09","8.48",2017.0,"8.48","Data nature not available","World Development Indicators database, World Bank"
"792","Turkey","TUR","35.42890329","38.9899684","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.76","6.95","6.84",2017.0,"6.84","Data nature not available","World Development Indicators database, World Bank"
"795","Turkmenistan","TKM","58.9787665","40.0912346","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"800","Uganda","UGA","32.39100438","1.279557331","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.74","12.78","10.63",2017.0,"10.63","Data nature not available","World Development Indicators database, World Bank"
"804","Ukraine","UKR","31.40270802","49.00735945","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.32","4.73","6.79",2017.0,"6.79","Data nature not available","World Development Indicators database, World Bank"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","10.43",2017.0,"10.43","Data nature not available","World Development Indicators database, World Bank"
"818","Egypt","EGY","29.77468534","26.57438204","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.15","5.67","5.30",2017.0,"5.30","Data nature not available","World Development Indicators database, World Bank"
"826","United Kingdom","GBR","-2.23830539","53.27691757","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"831","Guernsey","GGY","-2.200712402","49.71561166","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"834","United Republic of Tanzania","TZA","34.80521182","-6.265332606","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.13","9.62","10.60",2017.0,"10.60","Data nature not available","World Development Indicators database, World Bank"
"840","United States of America","USA","-99.13830311","39.5277871","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"858","Uruguay","URY","-56.01387025","-32.8002838","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"860","Uzbekistan","UZB","63.11944558","41.77560518","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.23","1.67","1.67",2017.0,"1.67","Data nature not available","World Development Indicators database, World Bank"
"862","Venezuela (Bolivarian Republic of)","VEN","-66.15642084","7.121324748","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"876","Wallis and Futuna Islands","WLF","-176.2034788","-13.28471201","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","",""
"882","Samoa","WSM","-172.4430749","-13.61541469","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.69","8.48","10.48",2017.0,"10.48","Data nature not available","World Development Indicators database, World Bank"
"887","Yemen","YEM","45.22389143","15.22242099","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.29","3.68","5.39",2017.0,"5.39","Data nature not available","World Development Indicators database, World Bank"
"894","Zambia","ZMB","27.850329","-14.59701056","10","Reduce inequality within and among countries","10.c","By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent","10.c.1","Remittance costs as a proportion of the amount remitted","1","SI_RMT_COST","Remittance costs as a proportion of the amount remitted (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","14.22","15.74","15.17",2017.0,"15.17","Data nature not available","World Development Indicators database, World Bank"
