ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
BRA,-53.08432878,-10.77668561,76,Brazil,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,PNDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,2006.0,5.9
SYR,38.50466565,35.01676176,760,Syrian Arab Republic,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,2006.0,2.5
TJK,69.294998,38.43069666,762,Tajikistan,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,2012.0,0.1
THA,101.0202951,15.13089239,764,Thailand,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,2015.0,4.4
TGO,0.97835765,8.532096072,768,Togo,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,2014.0,5.5
TON,-175.1959991,-21.19511329,776,Tonga,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,2012.0,0.3
TTO,-61.29389504,10.41877263,780,Trinidad and Tobago,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,2011.0,2.7
TUN,9.572737411,34.11439971,788,Tunisia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2012.0,0.0
TUR,35.42890329,38.9899684,792,Turkey,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,2013.0,1.1
TKM,58.9787665,40.0912346,795,Turkmenistan,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2016.0,0.0
TUV,178.6679611,-7.460048071,798,Tuvalu,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2007.0,0.0
ALB,20.06660928,41.13897007,8,Albania,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,2009.0,0.2
UGA,32.39100438,1.279557331,800,Uganda,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,2011.0,9.9
UKR,31.40270802,49.00735945,804,Ukraine,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,2012.0,0.1
MKD,21.7007909,41.60048068,807,The former Yugoslav Republic of Macedonia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,2011.0,0.9
EGY,29.77468534,26.57438204,818,Egypt,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2014.0,2.0
TZA,34.80521182,-6.265332606,834,United Republic of Tanzania,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,2016.0,5.2
BLZ,-88.70199554,17.19965901,84,Belize,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,2011.0,3.4
BFA,-1.742843829,12.27491081,854,Burkina Faso,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,2010.0,10.2
URY,-56.01387025,-32.8002838,858,Uruguay,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,2013.0,0.7
UZB,63.11944558,41.77560518,860,Uzbekistan,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,MICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,2006.0,0.3
WSM,-172.4430749,-13.61541469,882,Samoa,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,2014.0,0.7
YEM,45.22389143,15.22242099,887,Yemen,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,2013.0,9.4
ZMB,27.850329,-14.59701056,894,Zambia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,2014.0,5.9
SLB,160.1584117,-9.622391719,90,Solomon Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,DHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,2015.0,5.6
ATA,21.47585697,-80.40897662,10,Antarctica,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASM,-170.7187269,-14.30587306,16,American Samoa,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,1.576257417,42.54548611,20,Andorra,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,-61.7999755,17.07761471,28,Antigua and Barbuda,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,-65.14563274,-35.19446255,32,Argentina,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,134.3499412,-25.57717202,36,Australia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,14.14172472,47.58704857,40,Austria,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHS,-78.05111663,24.69546597,44,Bahamas,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,50.5490754,26.04407747,48,Bahrain,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,4.660976456,50.64104975,56,Belgium,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMU,-64.78155012,32.27881922,60,Bermuda,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,23.81380223,-22.18810073,72,Botswana,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVT,3.410732868,-54.43295905,74,Bouvet Island,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT,72.38715553,-7.299281071,86,British Indian Ocean Territory,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGB,-64.63294223,18.42256578,92,British Virgin Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,114.6288563,4.49736984,96,Brunei Darussalam,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,25.23763153,42.75731323,100,Bulgaria,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
