series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	702	103.8107883	1.361009155	SGP	Singapore	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.284		0.301	0.294	0.296	0.308	0.313	0.319	0.334	0.357	0.388	0.374	0.404			0.505	0.427666666666667	2016	0.505	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	702	103.8107883	1.361009155	SGP	Singapore	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		4.324			4.418	4.486	4.535	4.719	4.992	5.396	5.777	5.194	5.55	5.649			7.12	6.10633333333333	2016	7.12	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	702	103.8107883	1.361009155	SGP	Singapore	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.27		0.28	0.28	0.284	0.287	0.286	0.292	0.295	0.297	0.342	0.356	0.398			0.386	0.38	2016	0.386	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	703	19.48495604	48.70741446	SVK	Slovakia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians										3.295				3.387		3.45		3.4185	2015	3.45	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	703	19.48495604	48.70741446	SVK	Slovakia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel										0.54				0.996		1.107		1.0515	2015	1.107	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	703	19.48495604	48.70741446	SVK	Slovakia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel										6.382	6.749	6.6	6.464	6.071	6.409	6.02		6.241	2015	6.02	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	703	19.48495604	48.70741446	SVK	Slovakia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel										0.487				0.697		0.488		0.5925	2015	0.488	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	704	105.802499	10.09643079	VNM	Viet Nam	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		0.522	0.549			0.611	0.621	0.639	0.662	0.695	0.695		0.816		0.777	0.79	0.821	0.801	2016	0.821	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	704	105.802499	10.09643079	VNM	Viet Nam	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.074	0.294			0.276	0.284	0.31	0.328	0.34	0.347		0.533		0.356	0.356	0.349	0.3985	2016	0.349	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	704	105.802499	10.09643079	VNM	Viet Nam	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		0.73	0.755			0.827	0.876	0.946	1.017	1.104	1.235		1.444		1.419	1.411	1.434	1.427	2016	1.434	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	704	105.802499	10.09643079	VNM	Viet Nam	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	705	14.82209486	46.11958061	SVN	Slovenia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians											2.426	2.487	2.534	2.623	2.765	2.82		2.6855	2015	2.82	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	705	14.82209486	46.11958061	SVN	Slovenia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.537	0.549	0.562	0.576	0.602	0.626		0.5915	2015	0.626	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	705	14.82209486	46.11958061	SVN	Slovenia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel											8.22	8.36	8.197	8.358	8.611	8.84		8.5015	2015	8.84	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	705	14.82209486	46.11958061	SVN	Slovenia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel											0.613	0.622	0.628	0.648	0.661	0.673		0.6525	2015	0.673	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	706	46.20367477	4.406485729	SOM	Somalia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians							0.035								0.029			0.029	2014	0.029	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	706	46.20367477	4.406485729	SOM	Somalia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	706	46.20367477	4.406485729	SOM	Somalia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel							0.111								0.078			0.078	2014	0.078	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	706	46.20367477	4.406485729	SOM	Somalia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	710	24.67184355	-29.99957544	ZAF	South Africa	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.731						0.728	0.715	0.725	0.742	0.756	0.767	0.818	0.7616	2016	0.818	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	710	24.67184355	-29.99957544	ZAF	South Africa	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.263							0.357	0.397		0.602	0.629	0.673	0.57525	2016	0.673	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	710	24.67184355	-29.99957544	ZAF	South Africa	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.823	3.781	3.736	3.784	3.87	3.956	4.016	4.104	4.227	4.35	5.483	5.633	5.841	6.075	6.247	6.363	5.229	5.951	2016	5.229	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	710	24.67184355	-29.99957544	ZAF	South Africa	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.126						0.171	0.176	0.183	0.195	0.195	0.198	0.215	0.1972	2016	0.215	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.162			0.05	0.055	0.06	0.066	0.074	0.073	0.075	0.077			0.075	2014	0.077	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.069					0.184			0.026	0.026	0.026			0.026	2014	0.026	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel										1.215	1.219	1.194	1.067	1.257	1.167			1.16366666666667	2014	1.167	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel								0.014	0.013	0.013	0.017	0.018	0.016	0.016	0.016			0.016	2014	0.016	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	724	-3.554078296	40.39211472	ESP	Spain	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	4.393	4.376	4.446	4.489	4.51	4.541	4.56	4.603	4.67	4.731	3.756	3.838	3.835	3.824	3.819	3.872		3.8375	2015	3.872	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	724	-3.554078296	40.39211472	ESP	Spain	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	1.246	1.277	1.308	1.33	1.345	1.357	1.369	1.366	1.364	1.369	0.923	0.937	1.055	1.122	1.18	1.201		1.1395	2015	1.201	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	724	-3.554078296	40.39211472	ESP	Spain	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	5.018	5.058	5.103	5.198	5.224	5.267	5.322	5.375	5.457	5.518	5.147	5.223	5.26	5.161	5.174	5.324		5.22975	2015	5.324	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	724	-3.554078296	40.39211472	ESP	Spain	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.43	0.449	0.461	0.471	0.488	0.505	0.523	0.542	0.561	0.577	0.597	0.622	0.669	0.698	0.72			0.695666666666667	2014	0.72	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	728	30.32618773	7.290839152	SSD	South Sudan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	728	30.32618773	7.290839152	SSD	South Sudan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	728	30.32618773	7.290839152	SSD	South Sudan	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	728	30.32618773	7.290839152	SSD	South Sudan	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	732	-13.13515523	24.66265342	ESH	Western Sahara	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	736	29.95650159	16.02643066	SDN	Sudan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	736	29.95650159	16.02643066	SDN	Sudan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	736	29.95650159	16.02643066	SDN	Sudan	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	736	29.95650159	16.02643066	SDN	Sudan	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	740	-55.90626394	4.132603197	SUR	Suriname	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.397				0.817														2004	0.817	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	740	-55.90626394	4.132603197	SUR	Suriname	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	740	-55.90626394	4.132603197	SUR	Suriname	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	1.431				5.273														2004	5.273	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	740	-55.90626394	4.132603197	SUR	Suriname	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.008				0.086														2004	0.086	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		0.167		0.147	0.156					0.147									2009	0.147	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.043				0.064					0.043									2009	0.043	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.145				6.237					1.386									2009	1.386	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	748	31.50149288	-26.56471011	SWZ	Swaziland	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.019				0.029					0.05									2009	0.05	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	752	14.3775338	60.60103109	SWE	Sweden	1	PER_1000_POP	PHYS	Per 1,000 population	physicians								3.244			3.893	3.963	4.038	4.119	4.188			4.115	2014	4.188	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	752	14.3775338	60.60103109	SWE	Sweden	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.76	0.769	0.767	0.755	0.759			0.760333333333333	2014	0.759	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	752	14.3775338	60.60103109	SWE	Sweden	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel								10.977			11.831	11.84	11.864	11.88	11.876			11.8733333333333	2014	11.876	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	752	14.3775338	60.60103109	SWE	Sweden	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel								0.824			0.8	0.806	0.808	0.803	0.801			0.804	2014	0.801	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	756	8.223158	46.96617097	CHE	Switzerland	1	PER_1000_POP	PHYS	Per 1,000 population	physicians											3.806	3.826	3.903	4.025	4.114	4.189	4.248	4.0958	2016	4.248	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	756	8.223158	46.96617097	CHE	Switzerland	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel											0.54	0.531	0.542	0.539	0.544	0.542		0.54175	2015	0.542	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	756	8.223158	46.96617097	CHE	Switzerland	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel											16.303	16.869	17.219	17.607	17.813	18.23		17.71725	2015	18.23	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	756	8.223158	46.96617097	CHE	Switzerland	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel											0.525	0.52	0.521	0.518	0.509	0.506		0.5135	2015	0.506	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.37		1.475	1.414	1.465	1.558		1.523	1.528	1.455	1.505				1.546			1.546	2014	1.546	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.542		0.592	0.625	0.72	0.729		0.669	0.825	0.834	0.799				1.476			1.476	2014	1.476	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	1.961		1.971	1.862	1.93	1.908		1.934	1.894	1.9	1.933				2.302			2.302	2014	2.302	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.682		0.86	0.862	0.866	0.867		0.761	0.805	0.768	0.771				0.883			0.883	2014	0.883	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	762	69.294998	38.43069666	TJK	Tajikistan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	2.182	2.134	2.047	1.942	1.95	1.95	1.909	1.886	1.917		1.685	1.708	1.715	1.698	1.714			1.709	2014	1.714	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	762	69.294998	38.43069666	TJK	Tajikistan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel				0.104															2003	0.104	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	762	69.294998	38.43069666	TJK	Tajikistan	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel											4.453	4.564	4.916	4.978	5.275			5.05633333333333	2014	5.275	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	762	69.294998	38.43069666	TJK	Tajikistan	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel											0.163	0.158	0.153	0.16	0.155			0.156	2014	0.155	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	764	101.0202951	15.13089239	THA	Thailand	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		0.299	0.296		0.289		0.286	0.295	0.317	0.34	0.394					0.47		0.47	2015	0.47	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
