"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"WSM","-172.4430749","-13.61541469","882","Samoa","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","C","E","","","","","","C","","","","","","","","C","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","UNESCO Institute of Statistics (UIS).","","","","","","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","10.4613","12.77033","12.7938","","","","","","16.06423","","","","","","","","10.47922","",2016.0,"10.47922"
"YEM","45.22389143","15.22242099","887","Yemen","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","E","","","","","","","C","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.48928","30.32128","","","","","","","12.48924","","","","","","","","","",2008.0,"12.48924"
"ZMB","27.850329","-14.59701056","894","Zambia","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","","","","C","C","","C","C","","","","","","","","","","UNESCO Institute of Statistics (UIS).","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35262","","","","10.58499","7.72973","","6.22791","5.6518","","","","","","","","","",2008.0,"5.6518"
"SLB","160.1584117","-9.622391719","90","Solomon Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","C","C","C","C","","","","","","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.16813","18.8434","16.78565","17.47849","","","","","","","",2010.0,"17.47849"
"BRN","114.6288563","4.49736984","96","Brunei Darussalam","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","C","","","","","","","","","","C","C","C","","C","","C","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","","UNESCO Institute of Statistics (UIS).","","","","","","","","","","","","","","","","","","","","8.92074","","","","","","","","","","5.29154","9.18219","9.72782","","9.98591","","11.44361","",2016.0,"11.44361"
"ATA","21.47585697","-80.40897662","10","Antarctica","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASM","-170.7187269","-14.30587306","16","American Samoa","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIH","17.78584332","44.16845548","70","Bosnia and Herzegovina","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVT","3.410732868","-54.43295905","74","Bouvet Island","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IOT","72.38715553","-7.299281071","86","British Indian Ocean Territory","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGB","-64.63294223","18.42256578","92","British Virgin Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYM","-81.16740559","19.32266656","136","Cayman Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHN","104.1403375","32.30955217","156","China","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXR","105.6426067","-10.4882473","162","Christmas Island","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCK","96.82633757","-12.18600682","166","Cocos (Keeling) Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYT","45.14015057","-12.82217691","175","Mayotte","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUB","-79.54460144","22.10030366","192","Cuba","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNQ","10.46535826","1.565792376","226","Equatorial Guinea","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRO","-7.122044325","62.21228119","234","Faroe Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLK","-58.75246778","-51.74562601","238","Falkland Islands (Malvinas)","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSE","35.25694122","31.94347933","275","State of Palestine","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRL","-41.39371316","74.75625681","304","Greenland","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLP","-61.64762115","16.14416917","312","Guadeloupe","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUM","144.7029305","13.35485404","316","Guam","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTI","-72.33640958","18.40426539","332","Haiti","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMD","73.52633626","-53.09106147","334","Heard Island and McDonald Islands","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRQ","43.76606267","33.05013795","368","Iraq","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRK","127.1803633","40.1462645","408","Democratic People's Republic of Korea","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KOR","127.8610254","36.45201023","410","Republic of Korea","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LBY","18.0295985","27.04042819","434","Libya","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIE","9.552985019","47.14167005","438","Liechtenstein","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTQ","-60.91544135","14.56086108","474","Martinique","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MNE","19.25214024","42.78717043","499","Montenegro","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSR","-62.19261223","16.73558313","500","Montserrat","1","End poverty in all its forms everywhere","1.a","Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions","1.a.2","Proportion of total government spending on essential services (education, health and social protection)","2","SD_XPD_ESED","Proportion of total government spending on essential services, education (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
