series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of product	Units	Type of product description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	585	134.5733878	7.502307591	PLW	Palau	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	76	-53.08432878	-10.77668561	BRA	Brazil	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	170	-73.07446751	3.888209046	COL	Colombia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	72	23.81380223	-22.18810073	BWA	Botswana	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	586	68.80479684	29.36491634	PAK	Pakistan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	84	-88.70199554	17.19965901	BLZ	Belize	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	174	43.34234565	-11.66121732	COM	Comoros	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	591	-81.26616623	8.450965746	PAN	Panama	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	175	45.14015057	-12.82217691	MYT	Mayotte	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	882	-172.4430749	-13.61541469	WSM	Samoa	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	184	-159.7711391	-21.22696458	COK	Cook Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	4	66.02688198	33.83160199	AFG	Afghanistan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	90	160.1584117	-9.622391719	SLB	Solomon Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	178	15.22052612	-0.840544119	COG	Congo	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	887	45.22389143	15.22242099	YEM	Yemen	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	188	-84.19712782	9.970998683	CRI	Costa Rica	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	8	20.06660928	41.13897007	ALB	Albania	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	92	-64.63294223	18.42256578	VGB	British Virgin Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	16	-170.7187269	-14.30587306	ASM	American Samoa	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	894	27.850329	-14.59701056	ZMB	Zambia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	191	17.95874553	45.45172212	HRV	Croatia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	10	21.47585697	-80.40897662	ATA	Antarctica	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	203	15.33151382	49.73913871	CZE	Czechia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	4	SOR	INDEX	sorghum	Index	2016	1.05	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	212	-61.3493756	15.43391378	DMA	Dominica	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	192	-79.54460144	22.10030366	CUB	Cuba	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	12	2.678164227	28.15940032	DZA	Algeria	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	204	2.339933594	9.65401646	BEN	Benin	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	214	-70.49847576	18.89832088	DOM	Dominican Republic	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	196	33.22285964	35.05659437	CYP	Cyprus	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	208	9.326571283	56.03829721	DNK	Denmark	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	218	-78.37005241	-1.447785891	ECU	Ecuador	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	222	-88.86862995	13.73603564	SLV	El Salvador	4	SOR	INDEX	sorghum	Index	2016	-0.01	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	246	23.308447	61.91586738	FIN	Finland	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	4	66.02688198	33.83160199	AFG	Afghanistan	1	WHE	INDEX	wheat	Index	2016	-0.21	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	516	17.21907885	-22.13817068	NAM	Namibia	1	WHE	INDEX	wheat	Index	2016	0.55	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	768	0.97835765	8.532096072	TGO	Togo	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	84	-88.70199554	17.19965901	BLZ	Belize	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	8	20.06660928	41.13897007	ALB	Albania	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	520	166.92313	-0.528742623	NRU	Nauru	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	772	-171.8154473	-9.214545558	TKL	Tokelau	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	10	21.47585697	-80.40897662	ATA	Antarctica	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	524	83.94678863	28.25866332	NPL	Nepal	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	776	-175.1959991	-21.19511329	TON	Tonga	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	12	2.678164227	28.15940032	DZA	Algeria	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	528	5.331480568	51.86728884	NLD	Netherlands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	16	-170.7187269	-14.30587306	ASM	American Samoa	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	20	1.576257417	42.54548611	AND	Andorra	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	531	-68.95033464	12.15058042	CUW	Curaçao	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	788	9.572737411	34.11439971	TUN	Tunisia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	100	25.23763153	42.75731323	BGR	Bulgaria	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	24	17.57817062	-12.33724746	AGO	Angola	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	1	WHE	INDEX	wheat	Index	2016	-0.09	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	533	-69.97050586	12.50878756	ABW	Aruba	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	792	35.42890329	38.9899684	TUR	Turkey	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	104	96.51752295	21.19332882	MMR	Myanmar	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	795	58.9787665	40.0912346	TKM	Turkmenistan	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	108	29.89080992	-3.366387428	BDI	Burundi	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	50.01064725	40.39229544	AZE	Azerbaijan	1	WHE	INDEX	wheat	Index	2016	-1.17	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	540	165.5067368	-21.41742531	NCL	New Caledonia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	112	28.04940161	53.54193075	BLR	Belarus	1	WHE	INDEX	wheat	Index	2016	-0.47	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	32	-65.14563274	-35.19446255	ARG	Argentina	1	WHE	INDEX	wheat	Index	2016	0.47	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	548	167.0679779	-15.34445547	VUT	Vanuatu	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	798	178.6679611	-7.460048071	TUV	Tuvalu	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	116	104.922836	12.71163737	KHM	Cambodia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	36	134.3499412	-25.57717202	AUS	Australia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	554	170.4755673	-43.98721568	NZL	New Zealand	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	800	32.39100438	1.279557331	UGA	Uganda	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	120	12.7419827	5.692387031	CMR	Cameroon	1	WHE	INDEX	wheat	Index	2016	0.23	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	40	14.14172472	47.58704857	AUT	Austria	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	558	-85.03060315	12.84210839	NIC	Nicaragua	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	804	31.40270802	49.00735945	UKR	Ukraine	1	WHE	INDEX	wheat	Index	2016	-0.27	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	124	-101.6575058	57.72360191	CAN	Canada	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	44	-78.05111663	24.69546597	BHS	Bahamas	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	562	9.400167877	17.42143036	NER	Niger	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	WHE	INDEX	wheat	Index	2016	-0.2	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	48	50.5490754	26.04407747	BHR	Bahrain	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	566	8.097363256	9.585789025	NGA	Nigeria	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	818	29.77468534	26.57438204	EGY	Egypt	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	50	89.17660788	22.86961622	BGD	Bangladesh	1	WHE	INDEX	wheat	Index	2016	-0.78	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	570	-169.8601693	-19.05000475	NIU	Niue	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	826	-2.23830539	53.27691757	GBR	United Kingdom	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	140	20.93559492	7.003720791	CAF	Central African Republic	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	51	44.93839317	40.29499741	ARM	Armenia	1	WHE	INDEX	wheat	Index	2016	-0.55	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	831	-2.200712402	49.71561166	GGY	Guernsey	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	144	80.70489654	7.614693343	LKA	Sri Lanka	1	WHE	INDEX	wheat	Index	2016	0.06	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	52	-59.5346489	13.13648273	BRB	Barbados	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	578	11.47846389	61.34311134	NOR	Norway	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	832	-2.136773508	49.22353354	JEY	Jersey	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	148	18.66618401	15.36279341	TCD	Chad	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	56	4.660976456	50.64104975	BEL	Belgium	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	833	-4.538190305	54.22880901	IMN	Isle of Man	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	152	-71.23029019	-35.2652885	CHL	Chile	1	WHE	INDEX	wheat	Index	2016	-1	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	60	-64.78155012	32.27881922	BMU	Bermuda	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	156	104.1403375	32.30955217	CHN	China	1	WHE	INDEX	wheat	Index	2016	-0.49	Float		FAO/GIEWS/FPMA-Tool	G
