"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"674","San Marino","SMR","12.46329038","43.93841766","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.98276","4.29889","-1.02701","2.54898","3.26351","1.01144","2.54328","2.24022","0.39803","-13.84086","-5.83457","-10.59596","-8.70787","-4.1939","-2.01735","-0.41535","0.26082",2016.0,"0.26082","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.52283","0.86961","-0.29693","4.45307","1.37459","4.57452","6.58307","0.86505","5.71539","0.08768","4.25324","2.04867","0.83589","2.4859","4.15983","1.55712","-2.0638",2016.0,"-2.0638","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.23506","-3.7115","-5.49294","8.03586","4.8331","2.58508","-0.02466","-0.87229","3.431","-4.70681","2.1127","6.83247","2.337","-0.2438","0.84957","1.53181","-0.85932",2016.0,"-0.85932","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"686","Senegal","SEN","-14.46636926","14.35920905","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-3.61592","1.9965","-1.88521","3.93055","3.12915","2.85024","-0.24695","2.13866","0.87551","-0.40823","1.23284","-1.18196","0.95037","0.79267","1.02871","3.71034","3.53984",2016.0,"3.53984","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"688","Serbia","SRB","20.805876","44.03145697","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","8.10389","5.1737","7.16447","4.68642","9.30125","5.85804","5.31784","6.31884","5.81616","-2.72657","0.98955","2.17112","-0.53399","3.07176","-1.35281","1.27481","3.33708",2016.0,"3.33708","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"690","Seychelles","SYC","55.46561591","-4.678053059","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.47804","-3.9096","-0.70427","-8.19109","-3.78312","7.45896","8.2878","9.65834","-2.57754","-1.48523","5.51537","4.88646","3.17283","5.4695","3.98275","4.4284","0.9464",2016.0,"0.9464","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.93039","13.81008","20.85431","4.2136","1.8762","0.4662","0.83253","5.06335","2.8362","0.81751","2.92516","3.85231","12.54968","18.00169","2.24334","-22.33197","3.81674",2016.0,"3.81674","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"702","Singapore","SGP","103.8107883","1.361009155","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.24052","-3.53568","1.37561","1.53309","6.52231","4.59308","6.00742","6.33039","-0.70049","-2.89356","12.77094","4.13595","2.00052","3.24076","1.90881","0.332","0.41455",2016.0,"0.41455","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"703","Slovakia","SVK","19.48495604","48.70741446","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.182","3.30126","4.51993","5.42395","5.26794","6.75998","8.46137","10.80399","5.61941","-5.45517","4.97223","2.71356","1.5216","1.33986","2.6045","3.72644","3.2317",2016.0,"3.2317","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"704","Viet Nam","VNM","105.802499","10.09643079","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.59912","5.76945","6.01293","6.31489","6.53219","6.55077","5.99011","6.13794","4.6647","4.36564","5.33209","5.09504","4.06606","4.21687","4.78438","5.50884","5.09051",2016.0,"5.09051","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"705","Slovenia","SVN","14.82209486","46.11958061","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.14595","2.95713","3.84074","2.80584","4.22263","3.75028","5.26001","6.42392","2.73892","-8.2904","0.75542","0.24411","-2.99808","-1.4062","2.74418","2.06457","2.99576",2016.0,"2.99576","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"706","Somalia","SOM","46.20367477","4.406485729","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-0.32893","-0.09687","0.54197","0.63556","0.15086","0.09404","-0.5463","-0.37688","-0.38416","-0.36823","-0.33871","-0.30729","-0.28619","-0.27958","-0.29109","-0.31394","-0.33703",2016.0,"-0.33703","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"710","South Africa","ZAF","24.67184355","-29.99957544","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.62959","1.28096","2.2544","1.60399","3.25722","4.04102","4.44006","4.25676","2.1165","-2.61733","1.81359","1.9426","0.7964","1.02306","0.25969","-0.07824","-1.01713",2016.0,"-1.01713","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-9.35367","-1.35506","-6.95017","-8.43872","-4.72555","-5.26798","-4.97692","-4.75959","-6.34733","56.62004","13.18718","13.90394","11.10561","2.86713","0.38366","-0.92742","-1.67282",2016.0,"-1.67282","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"724","Spain","ESP","-3.554078296","40.39211472","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.35216","2.77394","1.42568","1.57181","1.50505","2.09584","2.58352","2.24112","-0.20998","-4.56603","-0.65405","-1.2531","-2.82058","-1.36923","1.76294","3.70904","3.38607",2016.0,"3.38607","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"728","South Sudan","SSD","30.32618773","7.290839152","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","2.85162","-5.67628","-1.86399","-53.17885","26.03766","18.49288","1.95113","-2.54018",2016.0,"-2.54018","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"732","Western Sahara","ESH","-13.13515523","24.66265342","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan [former]","SDN","29.95650159","16.02643066","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.39088","7.73279","3.04643","4.42183","2.30579","6.11309","3.73568","3.03254","-0.43074","5.81867","3.93027","","","","","","",2010.0,"3.93027","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"736","Sudan","SDN","29.95650159","16.02643066","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.90091","3.0205","1.64862","5.13205","6.84005","2.8162","4.63995","3.9859","3.0489","1.93364","4.06798","4.75465","1.64755","1.89447","-0.73184","-3.52865","-6.01588",2016.0,"-6.01588","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-2.46247","-0.02451","3.60729","3.26289","2.89896","0.8482","3.90866","2.32692","0.96236","2.89313","1.86579","0.14537","3.56153","4.00921","1.88212","2.30531","-1.79912",2016.0,"-1.79912","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"752","Sweden","SWE","14.3775338","60.60103109","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.63458","1.37903","1.81154","2.03428","3.86549","2.27249","4.02474","2.64911","-1.34992","-5.96436","5.12331","1.84313","-1.07032","0.45846","1.81935","3.72775","2.52666",2016.0,"2.52666","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"756","Switzerland","CHE","8.223158","46.96617097","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.51938","0.814","-0.40747","-0.61866","2.00191","2.23774","3.00039","3.02466","1.00899","-3.37272","1.7558","0.43037","-0.26728","0.58709","1.24224","0.12965","0.38683",2016.0,"0.38683","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-1.74607","1.58931","5.83229","-1.29998","4.55305","3.38228","1.60076","1.811","0.91631","3.37236","2.48509","-5.60461","-20.71546","-22.47838","3.56863","-2.93387","-1.80384",2016.0,"-1.80384","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"762","Tajikistan","TJK","69.294998","38.43069666","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.53224","7.63283","8.75535","8.9276","8.03459","4.51884","4.36509","5.33295","5.26376","1.75248","4.18214","0.12698","5.13644","5.02818","4.32639","3.66439","4.62003",2016.0,"4.62003","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"764","Thailand","THA","101.0202951","15.13089239","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.44142","2.43583","5.49779","6.38937","5.55793","3.51354","4.33201","4.84353","1.19043","-1.18967","6.99037","0.36034","6.74669","2.28166","0.51093","2.58013","3.987",2016.0,"3.987","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"768","Togo","TGO","0.97835765","8.532096072","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-3.8458","-1.96556","1.06458","3.95034","-3.54065","-7.16016","-0.06698","-3.80489","1.28533","2.72615","3.28425","3.59024","3.74459","3.34816","3.19574","3.06412","2.38311",2016.0,"2.38311","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"772","Tokelau","TKL","-171.8154473","-9.214545558","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","2.62323","2.603","2.9824","1.48693","-0.96089","0.94247","-1.44462","-4.79094","2.45195","1.71318","3.04132","2.35268","0.53079","-3.46736","1.63453","3.13728","2.64261",2016.0,"2.64261","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.6321","3.81365","7.46957","13.88713","7.40779","5.68576","12.97343","3.98297","2.91132","-4.84357","2.81844","-0.79309","0.77982","1.7554","-1.47185","-0.23443","-2.61704",2016.0,"-2.61704","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.28519","-3.83959","-2.85881","1.97643","0.29291","-6.40141","-4.04358","-10.50796","-9.53391","-14.78631","-5.79046","1.46391","2.41251","4.54703","2.54932","2.88254","1.75473",2016.0,"1.75473","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"788","Tunisia","TUN","9.572737411","34.11439971","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.27286","3.92292","0.88941","4.67051","5.13495","3.12615","4.68381","5.20145","3.36316","2.00026","1.81662","-3.02535","2.70577","1.12001","1.18925","-0.04643","-0.14777",2016.0,"-0.14777","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"792","Turkey","TUR","35.42890329","38.9899684","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.03339","-7.356","4.87559","4.1017","8.13558","7.57217","5.77012","3.77204","-0.36127","-5.90556","7.00582","9.47495","3.15926","6.74848","3.46927","4.4041","1.57344",2016.0,"1.57344","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"795","Turkmenistan","TKM","58.9787665","40.0912346","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.30139","3.24764","-0.74152","2.25429","3.93649","11.82207","9.68756","9.69032","13.17497","4.5706","7.49864","12.77466","9.1222","8.17851","8.28289","4.60466","4.37591",2016.0,"4.37591","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","-0.70955","0.08682","-6.08162","1.54736","4.19989","8.2331","12.79975","1.95816","5.18313","-21.58245","-1.4554","2.19046","-4.63621","-0.75632","2.66663","2.30038","2.72153",2016.0,"2.72153","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"798","Tuvalu","TUV","178.6679611","-7.460048071","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","12.43527","4.92258","-0.08924","-4.41462","-2.9391","-5.38894","1.77197","5.24682","6.94526","-5.30546","-3.91871","6.90589","-4.70545","3.66633","0.52258","8.21959","2.1436",2016.0,"2.1436","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"800","Uganda","UGA","32.39100438","1.279557331","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","1.34102","5.19631","3.46387","2.54337","2.18189","6.24785","3.40244","4.39058","6.68448","3.2809","4.5517","2.31649","-0.21821","1.23668","1.1153","2.21806","-0.9894",2016.0,"-0.9894","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"804","Ukraine","UKR","31.40270802","49.00735945","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","6.86795","9.81522","6.26899","10.43507","12.65862","3.78296","8.20779","8.7525","2.68607","-14.78146","0.71339","5.96581","0.74039","0.49076","-6.06879","-9.31694","2.81189",2016.0,"2.81189","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.1","Sustain per capita economic growth in accordance with national circumstances and, in particular, at least 7 per cent gross domestic product growth per annum in the least developed countries","8.1.1","Annual growth rate of real GDP per capita","1","NY_GDP_PCAP","Annual growth rate of real GDP per capita (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","4.01405","-3.44787","1.1922","1.99865","4.48992","4.56008","4.99055","6.35423","5.37396","-0.44125","3.27663","2.25873","-0.53533","2.84039","3.54199","3.76509","2.81578",2016.0,"2.81578","Country adjusted data","United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)"
