series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	634	51.19152467	25.28355379	QAT	Qatar	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.3	16.7	16.4	15.4	15.3	15.35	2016	15.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	634	51.19152467	25.28355379	QAT	Qatar	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.1	16.8	17	16.2	16	16.1	2016	16	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	634	51.19152467	25.28355379	QAT	Qatar	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19	17.5	15.6	13.8	13.7	13.75	2016	13.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	638	55.53171398	-21.13183266	REU	Réunion	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	638	55.53171398	-21.13183266	REU	Réunion	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	638	55.53171398	-21.13183266	REU	Réunion	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	642	24.98481009	45.83893563	ROU	Romania	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.4	25.4	23.4	21.5	21.4	21.45	2016	21.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	642	24.98481009	45.83893563	ROU	Romania	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	34.3	33.8	31.7	29.4	29.3	29.35	2016	29.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	642	24.98481009	45.83893563	ROU	Romania	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	19.1	17.7	15.6	14	13.9	13.95	2016	13.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	643	99.01404926	61.61899849	RUS	Russian Federation	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	37	37.1	30.4	25.9	25.4	25.65	2016	25.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	643	99.01404926	61.61899849	RUS	Russian Federation	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	50.5	51.4	43.1	37.2	36.5	36.85	2016	36.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	643	99.01404926	61.61899849	RUS	Russian Federation	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.7	24.2	19.6	16.4	16.1	16.25	2016	16.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	646	29.92310194	-1.999842114	RWA	Rwanda	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	30.1	22.4	19.2	18.3	18.2	18.25	2016	18.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	646	29.92310194	-1.999842114	RWA	Rwanda	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.1	23.5	20.7	19.7	19.6	19.65	2016	19.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	646	29.92310194	-1.999842114	RWA	Rwanda	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	30.2	21.7	18.2	17.1	17	17.05	2016	17	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	654	-5.705752501	-15.96503946	SHN	Saint Helena	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	654	-5.705752501	-15.96503946	SHN	Saint Helena	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	660	-63.05651612	18.21525315	AIA	Anguilla	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	660	-63.05651612	18.21525315	AIA	Anguilla	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	660	-63.05651612	18.21525315	AIA	Anguilla	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.9	24.8	19.4	19	18.8	18.9	2016	18.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	25.5	27.2	21	20.9	20.7	20.8	2016	20.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.3	22.6	18	17.2	16.9	17.05	2016	16.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.6	22.8	21.4	22.3	23.2	22.75	2016	23.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	25.2	23.9	22.7	25.9	27.1	26.5	2016	27.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.1	21.7	20.1	18.6	19.1	18.85	2016	19.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	674	12.46329038	43.93841766	SMR	San Marino	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	674	12.46329038	43.93841766	SMR	San Marino	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	674	12.46329038	43.93841766	SMR	San Marino	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	19.8	19	18.6	18.6	18.5	18.55	2016	18.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	18.9	18.4	18.1	18.7	18.7	18.7	2016	18.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.5	19.5	19	18.7	18.6	18.65	2016	18.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.9	18.4	17.9	16.5	16.4	16.45	2016	16.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	682	44.54763347	24.12594211	SAU	Saudi Arabia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	21.1	20.1	19.5	18	17.8	17.9	2016	17.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	682	44.54763347	24.12594211	SAU	Saudi Arabia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.3	16.4	15.9	14.4	14.2	14.3	2016	14.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	686	-14.46636926	14.35920905	SEN	Senegal	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.3	21.9	20	18.4	18.1	18.25	2016	18.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	686	-14.46636926	14.35920905	SEN	Senegal	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	22	22.6	20.6	19.5	19.2	19.35	2016	19.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	686	-14.46636926	14.35920905	SEN	Senegal	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.8	21.3	19.5	17.6	17.2	17.4	2016	17.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	688	20.805876	44.03145697	SRB	Serbia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	28.5	26.1	22.5	20.1	19.1	19.6	2016	19.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	688	20.805876	44.03145697	SRB	Serbia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	35.2	32.5	28.3	25.8	24.6	25.2	2016	24.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	688	20.805876	44.03145697	SRB	Serbia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	22	19.9	16.8	14.5	13.7	14.1	2016	13.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	690	55.46561591	-4.678053059	SYC	Seychelles	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.1	23.4	22.8	21.3	21.2	21.25	2016	21.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	690	55.46561591	-4.678053059	SYC	Seychelles	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	32.2	31.5	30.3	28.8	28.7	28.75	2016	28.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	690	55.46561591	-4.678053059	SYC	Seychelles	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.1	15.5	14.4	13.4	13.2	13.3	2016	13.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	36.7	33.9	31.8	30	30.5	30.25	2016	30.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	694	-11.78306584	8.568604164	SLE	Sierra Leone	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	36.9	32.7	29.7	27.6	28.2	27.9	2016	28.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	694	-11.78306584	8.568604164	SLE	Sierra Leone	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	36.5	35.1	33.7	32.2	32.6	32.4	2016	32.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	702	103.8107883	1.361009155	SGP	Singapore	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	16.8	13.3	11.3	10	9.3	9.65	2016	9.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	702	103.8107883	1.361009155	SGP	Singapore	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.5	17	14.7	12.7	11.8	12.25	2016	11.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	702	103.8107883	1.361009155	SGP	Singapore	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	13	9.6	8	7.3	6.9	7.1	2016	6.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	703	19.48495604	48.70741446	SVK	Slovakia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	25.3	22.9	20.4	17.7	17.2	17.45	2016	17.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	703	19.48495604	48.70741446	SVK	Slovakia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	35.2	32.1	28.4	24.3	23.6	23.95	2016	23.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	703	19.48495604	48.70741446	SVK	Slovakia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.4	14.7	13.1	11.5	11.2	11.35	2016	11.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	704	105.802499	10.09643079	VNM	Viet Nam	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.6	18.4	18	17.3	17.1	17.2	2016	17.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	704	105.802499	10.09643079	VNM	Viet Nam	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	25.3	25.2	24.8	23.6	23.4	23.5	2016	23.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	704	105.802499	10.09643079	VNM	Viet Nam	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	12.7	12.4	12.1	11.6	11.5	11.55	2016	11.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	705	14.82209486	46.11958061	SVN	Slovenia	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	18.5	16.1	13.5	13.1	12.7	12.9	2016	12.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	705	14.82209486	46.11958061	SVN	Slovenia	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	25.4	21.7	18.1	16.9	16.4	16.65	2016	16.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	705	14.82209486	46.11958061	SVN	Slovenia	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	12.1	10.7	8.9	9.2	8.9	9.05	2016	8.9	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
