"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ModeOfTransportation_Code","ModeOfTransportation_Desc","ReportingType_Code","ReportingType_Desc","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","804947",2016.0,"804947","Data nature not available","International Civil Aviation Organization (ICAO)"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","2436399138",2016.0,"2436399138","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","450733841",2016.0,"450733841","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"724","Spain","ESP","-3.554078296","40.39211472","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","1064734443",2016.0,"1064734443","Data nature not available","International Civil Aviation Organization (ICAO)"
"724","Spain","ESP","-3.554078296","40.39211472","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","8069541978",2016.0,"8069541978","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"724","Spain","ESP","-3.554078296","40.39211472","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","216993000000",2016.0,"216993000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"728","South Sudan","SSD","30.32618773","7.290839152","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","23218000",2016.0,"23218000","Data nature not available","International Civil Aviation Organization (ICAO)"
"740","Suriname","SUR","-55.90626394","4.132603197","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","1829339115",2016.0,"1829339115","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","715888927",2016.0,"715888927","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"748","Eswatini","SWZ","31.50149288","-26.56471011","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","8169916",2016.0,"8169916","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"752","Sweden","SWE","14.3775338","60.60103109","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","39273000000",2016.0,"39273000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"752","Sweden","SWE","14.3775338","60.60103109","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","21406000000",2016.0,"21406000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"752","Sweden","SWE","14.3775338","60.60103109","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","12447000000",2016.0,"12447000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"756","Switzerland","CHE","8.223158","46.96617097","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","26271610033",2016.0,"26271610033","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"756","Switzerland","CHE","8.223158","46.96617097","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","1532761243",2016.0,"1532761243","Data nature not available","International Civil Aviation Organization (ICAO)"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","2410720000",2016.0,"2410720000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","25078560000",2016.0,"25078560000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"762","Tajikistan","TJK","69.294998","38.43069666","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","1742225925",2016.0,"1742225925","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"762","Tajikistan","TJK","69.294998","38.43069666","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","1543791",2016.0,"1543791","Data nature not available","International Civil Aviation Organization (ICAO)"
"762","Tajikistan","TJK","69.294998","38.43069666","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","875908080",2016.0,"875908080","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"764","Thailand","THA","101.0202951","15.13089239","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","2160069653",2016.0,"2160069653","Data nature not available","International Civil Aviation Organization (ICAO)"
"764","Thailand","THA","101.0202951","15.13089239","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","3681894624",2016.0,"3681894624","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"764","Thailand","THA","101.0202951","15.13089239","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","194447145316",2016.0,"194447145316","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"768","Togo","TGO","0.97835765","8.532096072","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","8349389",2016.0,"8349389","Data nature not available","International Civil Aviation Organization (ICAO)"
"768","Togo","TGO","0.97835765","8.532096072","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","652519836",2016.0,"652519836","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"768","Togo","TGO","0.97835765","8.532096072","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","57791612",2016.0,"57791612","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"772","Tokelau","TKL","-171.8154473","-9.214545558","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","","","","",""
"772","Tokelau","TKL","-171.8154473","-9.214545558","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"772","Tokelau","TKL","-171.8154473","-9.214545558","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","91292410",2016.0,"91292410","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"776","Tonga","TON","-175.1959991","-21.19511329","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","9358811394",2016.0,"9358811394","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","39473380",2016.0,"39473380","Data nature not available","International Civil Aviation Organization (ICAO)"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","75792918945",2016.0,"75792918945","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","16750075000",2016.0,"16750075000","Data nature not available","International Civil Aviation Organization (ICAO)"
