"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55","55",2018.0,"55","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"682","Saudi Arabia","SAU","44.54763347","24.12594211","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","120","120","150","150","150","150","150","150","150","151","151","151","151","151","151",2018.0,"151","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"686","Senegal","SEN","-14.46636926","14.35920905","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","140","140","120","120","120","120","120","120","150","150","150","150","150","150","150","150","150","150","165",2018.0,"165","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"688","Serbia","SRB","20.805876","44.03145697","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","250","250","250","250","250","250","250","250","250","250","250","250",2018.0,"250","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"690","Seychelles","SYC","55.46561591","-4.678053059","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","34","34","34","34","34","34","34","34","34","34","34","34","32","32","32","32","32","33","33",2018.0,"33","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"694","Sierra Leone","SLE","-11.78306584","8.568604164","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","80","80","80","124","124","124","124","124","121","121","121","121","124","121","124","121","121","121","121",2018.0,"121","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"702","Singapore","SGP","103.8107883","1.361009155","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","93","93","85","85","94","94","94","94","94","94","94","94","90","99","99","99","91","101","100",2018.0,"100","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"703","Slovakia","SVK","19.48495604","48.70741446","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150",2018.0,"150","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"704","Viet Nam","VNM","105.802499","10.09643079","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","450","450","450","498","498","498","498","498","493","493","493","493","500","500","498","498","498","494","494",2018.0,"494","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"705","Slovenia","SVN","14.82209486","46.11958061","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90",2018.0,"90","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"706","Somalia","SOM","46.20367477","4.406485729","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","275","269","256","","539","546","546","275","275","275","275","264","275",2018.0,"275","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"710","South Africa","ZAF","24.67184355","-29.99957544","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","400","399","399","399","399","400","400","400","400","400","400","400","400","400","400","400","400","396","394",2018.0,"394","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","150","150","150","150","150","150","150","150","150","210","214","214","214","214","270","270","270","270","250",2018.0,"250","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"724","Spain","ESP","-3.554078296","40.39211472","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","348","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350",2018.0,"350","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"728","South Sudan","SSD","30.32618773","7.290839152","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","332","332","332","332","332","383","383",2018.0,"383","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"732","Western Sahara","ESH","-13.13515523","24.66265342","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan [former]","SDN","29.95650159","16.02643066","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","400","400","360","360","360","360","450","450","443","443","444","446","","","","","","","",2011.0,"446","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"736","Sudan","SDN","29.95650159","16.02643066","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51",2018.0,"51","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","65","65","65","65","65","65","65","65","65","65","66","66","66","66","65","65","65","65","65",2018.0,"65","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"752","Sweden","SWE","14.3775338","60.60103109","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349","349",2018.0,"349","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"756","Switzerland","CHE","8.223158","46.96617097","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200",2018.0,"200","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250","250",2018.0,"250","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"762","Tajikistan","TJK","69.294998","38.43069666","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","181","60","63","63","63","63","63","63","63","63","63","63","63","63","63","59","63","63","63",2018.0,"63","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"764","Thailand","THA","101.0202951","15.13089239","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","393","500","500","500","500","453","500","242","477","480","473","473","500","500","500","197","197","247","250",2018.0,"250","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"768","Togo","TGO","0.97835765","8.532096072","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","81","81","81","81","81","81","81","81","81","81","81","81","81","81","91","91","91","91","91",2018.0,"91","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"772","Tokelau","TKL","-171.8154473","-9.214545558","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","30","30","30","30","30","30","29","30","30","32","32","26","28","28","28","26","26","26","27",2018.0,"27","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","36","36","36","36","36","36","36","36","41","41","41","42","42","42","42","42","42","42","42",2018.0,"42","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"784","United Arab Emirates","ARE","53.98279159","23.43322219","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40",2018.0,"40","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"788","Tunisia","TUN","9.572737411","34.11439971","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","182","182","182","182","182","189","189","189","189","189","214","214","217","217","217","217","217","217","217",2018.0,"217","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"792","Turkey","TUR","35.42890329","38.9899684","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","550","550","550","550","550","550","550","550","549","549","549","549","550","550","548","548","550","550","549",2018.0,"549","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"795","Turkmenistan","TKM","58.9787665","40.0912346","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","50","50","50","50","50","50","50","50","50","125","125","125","125","125","125","124","124","124","124",2018.0,"124","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","12","12","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15","15",2018.0,"15","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"800","Uganda","UGA","32.39100438","1.279557331","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","279","281","304","304","304","305","305","332","332","332","324","326","386","386","386","386","386","449","449",2018.0,"449","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"804","Ukraine","UKR","31.40270802","49.00735945","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","450","450","450","450","450","450","450","450","450","450","450","450","450","445","442","422","422","423","423",2018.0,"423","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","120","120","120","120","120","120","120","120","120","120","120","120","123","123","123","123","123","120","120",2018.0,"120","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"818","Egypt","EGY","29.77468534","26.57438204","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","596","596","596",2018.0,"596","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"826","United Kingdom","GBR","-2.23830539","53.27691757","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"826","United Kingdom of Great Britain and Northern Ireland","GBR","-2.23830539","53.27691757","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","659","659","659","659","659","659","646","646","646","646","646","650","650","650","650","650","650","650","650",2018.0,"650","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"831","Guernsey","GGY","-2.200712402","49.71561166","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"832","Jersey","JEY","-2.136773508","49.22353354","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"833","Isle of Man","IMN","-4.538190305","54.22880901","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","","","","","","","","","","","","","","","","","","","","","","","",""
"834","United Republic of Tanzania","TZA","34.80521182","-6.265332606","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLNT","Number of seats in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","BOTHSEX","Global","275","275","274","274","295","295","319","319","319","319","323","350","350","350","350","350","372","393","390",2018.0,"390","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
