GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Cities_Code,Cities_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,WELLINGTON,Wellington,G,Global,NA,Data nature not available,PERCENT,Percentage,554,New Zealand,2015.0,,98.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NZL,170.4755673,-43.98721568
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MANAGUA,Managua,G,Global,NA,Data nature not available,PERCENT,Percentage,558,Nicaragua,2001.0,,66.9,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NIC,-85.03060315,12.84210839
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZINDER,Zinder,G,Global,NA,Data nature not available,PERCENT,Percentage,562,Niger,2006.0,,47.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NER,9.400167877,17.42143036
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NIAMEY,Niamey,G,Global,NA,Data nature not available,PERCENT,Percentage,562,Niger,2012.0,,29.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NER,9.400167877,17.42143036
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LAGOS,Lagos,G,Global,NA,Data nature not available,PERCENT,Percentage,566,Nigeria,2015.0,,30.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NGA,8.097363256,9.585789025
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,747,Northern Africa and Western Asia,2017.0,,73.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,OSLO,Oslo,G,Global,NA,Data nature not available,PERCENT,Percentage,578,Norway,2015.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NOR,11.47846389,61.34311134
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,PANAMACITY,Panama City,G,Global,NA,Data nature not available,PERCENT,Percentage,591,Panama,2015.0,,70.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PAN,-81.26616623,8.450965746
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,UCAYALI_CALLERIA,"Ucayali, Calleria",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,70.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_SANBORJA,"Lima, San Borja",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,63.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_CARABAYLLO,"Lima, Carabayllo",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,78.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_ATE,"Lima, Ate",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,89.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CALLAO_CALLAOCERCADO,"Callao, Callao Cercado",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,75.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_VILLAMARIADELTRIUNFO,"Lima, Villa Maria del Triunfo",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_SANJUANDELURIGANCHO,"Lima, San Juan de Lurigancho",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,47.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_LOSOLIVOS,"Lima, Los Olivos",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,87.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_PUENTEPIEDRA,"Lima, Puente Piedra",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,73.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_COMAS,"Lima, Comas",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_CHORRILLOS,"Lima, Chorrillos",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,89.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,JUNIN_ELTAMBO,"Junin, El Tambo",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,66.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LIMA_LURIGANCHO,"Lima, Lurigancho",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,65.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,PIURA_CASTILLA,"Piura, Castilla",G,Global,NA,Data nature not available,PERCENT,Percentage,604,Peru,2001.0,,77.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PER,-71.82093277,-13.58939705
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MANILA,Manila,G,Global,NA,Data nature not available,PERCENT,Percentage,608,Philippines,2009.0,,70.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PHL,120.8601418,14.16591706
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,WARSAW,Warsaw,G,Global,NA,Data nature not available,PERCENT,Percentage,616,Poland,2015.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,POL,19.40660158,52.1226733
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,LISBON,Lisbon,G,Global,NA,Data nature not available,PERCENT,Percentage,620,Portugal,2015.0,,90.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,PRT,-7.961599811,39.68509315
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DOHA,Doha,G,Global,NA,Data nature not available,PERCENT,Percentage,634,Qatar,2015.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,QAT,51.19152467,25.28355379
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,KIGALI,Kigali,G,Global,NA,Data nature not available,PERCENT,Percentage,646,Rwanda,2014.0,,76.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,RWA,29.92310194,-1.999842114
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,RIYADH,Riyadh,G,Global,NA,Data nature not available,PERCENT,Percentage,682,Saudi Arabia,2015.0,,91.2,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,SAU,44.54763347,24.12594211
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DAKAR,Dakar,G,Global,NA,Data nature not available,PERCENT,Percentage,686,Senegal,2007.0,,21.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,SEN,-14.46636926,14.35920905
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,SINGAPORE,Singapore,G,Global,NA,Data nature not available,PERCENT,Percentage,702,Singapore,2012.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,SGP,103.8107883,1.361009155
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CAPETOWN,Cape Town,G,Global,NA,Data nature not available,PERCENT,Percentage,710,South Africa,2013.0,,78.9,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ZAF,24.67184355,-29.99957544
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DURBAN,Durban,G,Global,NA,Data nature not available,PERCENT,Percentage,710,South Africa,2014.0,,81.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ZAF,24.67184355,-29.99957544
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,JOHANNESBURG,Johannesburg,G,Global,NA,Data nature not available,PERCENT,Percentage,710,South Africa,2015.0,,82.6,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ZAF,24.67184355,-29.99957544
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MADRID,Madrid,G,Global,NA,Data nature not available,PERCENT,Percentage,724,Spain,2015.0,,94.3,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ESP,-3.554078296,40.39211472
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BARCELONA,Barcelona,G,Global,NA,Data nature not available,PERCENT,Percentage,724,Spain,2015.0,,94.3,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,ESP,-3.554078296,40.39211472
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DEHIWALA-MOUNTLAVINIA,Dehiwala-Mount Lavinia,G,Global,NA,Data nature not available,PERCENT,Percentage,144,Sri Lanka,2007.0,,81.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,LKA,80.70489654,7.614693343
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MORATUWA,Moratuwa,G,Global,NA,Data nature not available,PERCENT,Percentage,144,Sri Lanka,2007.0,,77.3,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,LKA,80.70489654,7.614693343
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,202,Sub-Saharan Africa,2017.0,,43.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,,,
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,STOCKHOLM,Stockholm,G,Global,NA,Data nature not available,PERCENT,Percentage,752,Sweden,2015.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,SWE,14.3775338,60.60103109
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZURICH,Zurich,G,Global,NA,Data nature not available,PERCENT,Percentage,756,Switzerland,2015.0,,99.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,CHE,8.223158,46.96617097
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,DAMASCUS,Damascus,G,Global,NA,Data nature not available,PERCENT,Percentage,760,Syrian Arab Republic,2004.0,,74.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,SYR,38.50466565,35.01676176
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,BANGKOK,Bangkok,G,Global,NA,Data nature not available,PERCENT,Percentage,764,Thailand,2015.0,,45.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,THA,101.0202951,15.13089239
