"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"666","Saint Pierre and Miquelon","SPM","-56.33682442","46.85812735","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"670","Saint Vincent and the Grenadines","VCT","-61.19024321","13.24627968","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.14","4.05","4.13","6.31","6.23","5.10","5.48","6.55","6.24","6.98","6.15","6.72","6.51","7.80","10.20","11.32","14.78","12.32","13.94","17.55","18.52","18.25","18.07","15.66","10.91","11.99","10.93",2016.0,"10.93","Data nature not available","World Development Indicators, World Bank"
"674","San Marino","SMR","12.46329038","43.93841766","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"678","Sao Tome and Principe","STP","6.609772265","0.241554875","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","28.67","","","","","","","27.43","31.04","25.23","20.47","24.04","22.37","26.22","40.07","37.16","31.53","30.56","10.70","9.87","5.69","4.65","33.10","10.82","13.33","2.73","2.86",2016.0,"2.86","Data nature not available","World Development Indicators, World Bank"
"682","Saudi Arabia","SAU","44.54763347","24.12594211","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686","Senegal","SEN","-14.46636926","14.35920905","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","18.28","20.05","12.54","8.69","16.33","16.47","19.39","17.50","19.81","14.25","14.78","12.61","12.77","11.53","13.49","6.36","6.19","3.51","3.27","4.23","4.37","6.18","5.43","5.77","5.30","7.59","",2015.0,"7.59","Data nature not available","World Development Indicators, World Bank"
"688","Serbia","SRB","20.805876","44.03145697","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","5.08","3.58","4.32","5.28","5.12","8.62","13.71","11.40","8.80","8.27",2016.0,"8.27","Data nature not available","World Development Indicators, World Bank"
"690","Seychelles","SYC","55.46561591","-4.678053059","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","7.60","6.71","6.58","5.47","5.16","6.70","4.43","3.86","5.58","5.67","3.33","6.63","7.22","5.58","5.83","7.11","17.83","8.63","8.20","6.03","4.33","1.83","2.89","3.77","","","",2013.0,"3.77","Data nature not available","World Development Indicators, World Bank"
"694","Sierra Leone","SLE","-11.78306584","8.568604164","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","10.12","6.84","16.98","17.48","73.03","63.18","58.41","30.70","43.90","86.30","75.66","112.30","13.05","10.22","10.04","6.72","7.84","2.82","1.65","2.04","2.68","3.35","1.65","1.36","2.30","6.57","",2015.0,"6.57","Data nature not available","World Development Indicators, World Bank"
"702","Singapore","SGP","103.8107883","1.361009155","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"703","Slovakia","SVK","19.48495604","48.70741446","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"704","Viet Nam","VNM","105.802499","10.09643079","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","3.22","7.05","8.75","9.75","7.21","6.57","6.01","3.48","2.51","2.31","1.85","1.91","1.80","2.25","2.06","1.81","1.79","1.86","2.16","1.55","1.80",2016.0,"1.80","Data nature not available","World Development Indicators, World Bank"
"705","Slovenia","SVN","14.82209486","46.11958061","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"706","Somalia","SOM","46.20367477","4.406485729","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","South Africa","ZAF","24.67184355","-29.99957544","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","4.91","5.11","6.22","6.87","8.56","2.98","5.60","6.68","4.66","4.40","3.09","5.41","4.93","2.59","3.62","3.55","2.90","2.71","4.27","6.56","2.95","3.03","4.59",2016.0,"4.59","Data nature not available","World Development Indicators, World Bank"
"716","Zimbabwe","ZWE","29.86909584","-19.00075492","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","19.44","18.35","25.70","24.33","18.60","","","","","","","","","","","","","","","0.75","0.52","0.40","0.57","0.48","2.14","1.64","",2015.0,"1.64","Data nature not available","World Development Indicators, World Bank"
"724","Spain","ESP","-3.554078296","40.39211472","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"728","South Sudan","SSD","30.32618773","7.290839152","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"740","Suriname","SUR","-55.90626394","4.132603197","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"744","Svalbard and Jan Mayen Islands","SJM","13.38071013","78.82894131","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"748","Eswatini","SWZ","31.50149288","-26.56471011","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.34","3.00","2.29","2.24","2.20","1.50","2.58","1.68","2.10","2.90","2.10","1.86","1.51","1.43","2.13","1.63","1.73","2.01","2.67","2.23","1.89","1.77","2.16","1.36","1.68","1.32","2.04",2016.0,"2.04","Data nature not available","World Development Indicators, World Bank"
"752","Sweden","SWE","14.3775338","60.60103109","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"756","Switzerland","CHE","8.223158","46.96617097","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"760","Syrian Arab Republic","SYR","38.50466565","35.01676176","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","2.48","1.95","7.15","3.71","4.90","5.12","4.56","","","","","","","3.38","3.86","3.11","","","","","","",2010.0,"3.11","Data nature not available","World Development Indicators, World Bank"
"762","Tajikistan","TJK","69.294998","38.43069666","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","9.23","5.61","5.82","5.06","3.63","2.94","6.19","6.04","2.68","2.11","2.95","3.31","4.50","5.63","7.52",2016.0,"7.52","Data nature not available","World Development Indicators, World Bank"
"764","Thailand","THA","101.0202951","15.13089239","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.42","4.84","4.88","4.36","4.53","3.74","2.92","2.66","3.48","5.68","5.78","8.19","10.62","7.96","4.19","2.37","2.03","1.10","1.13","0.56","0.43","0.53","0.37","0.50","0.24","0.50","0.25",2016.0,"0.25","Data nature not available","World Development Indicators, World Bank"
"768","Togo","TGO","0.97835765","8.532096072","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","11.48","7.52","5.43","6.01","4.71","5.42","9.27","9.82","6.98","7.62","5.47","6.49","2.31","2.39","2.65","2.34","2.77","1.29","15.89","4.20","2.58","0.71","1.11","2.20","2.71","3.17","",2015.0,"3.17","Data nature not available","World Development Indicators, World Bank"
"772","Tokelau","TKL","-171.8154473","-9.214545558","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"776","Tonga","TON","-175.1959991","-21.19511329","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.49","4.35","4.69","4.46","","","","","","","","8.89","7.53","7.20","9.33","8.79","10.35","9.05","9.21","7.21","7.38","5.93","5.61","5.78","12.27","20.24","16.24",2016.0,"16.24","Data nature not available","World Development Indicators, World Bank"
"780","Trinidad and Tobago","TTO","-61.29389504","10.41877263","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"784","United Arab Emirates","ARE","53.98279159","23.43322219","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"788","Tunisia","TUN","9.572737411","34.11439971","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","25.56","24.86","20.64","21.22","19.52","17.27","16.84","15.99","15.63","16.16","20.67","13.21","14.23","13.56","13.82","11.51","13.40","10.30","6.59","9.10","8.62","10.11","9.33","8.28","7.48","8.92","9.19",2016.0,"9.19","Data nature not available","World Development Indicators, World Bank"
"792","Turkey","TUR","35.42890329","38.9899684","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","29.88","30.52","29.49","25.23","25.46","24.00","17.99","16.39","19.07","18.44","18.58","24.76","30.14","20.30","18.81","19.31","15.23","11.53","8.32","8.14","8.01","7.53","5.91","4.87","5.15","5.37","6.68",2016.0,"6.68","Data nature not available","World Development Indicators, World Bank"
"795","Turkmenistan","TKM","58.9787665","40.0912346","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","9.55","20.30","","","","","","","","","","","","","","","","","","","",1997.0,"20.30","Data nature not available","World Development Indicators, World Bank"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"798","Tuvalu","TUV","178.6679611","-7.460048071","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"800","Uganda","UGA","32.39100438","1.279557331","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","78.64","72.26","56.94","45.01","27.01","19.54","17.88","19.70","20.25","17.90","10.00","6.55","9.61","9.69","8.68","10.62","5.29","2.51","2.14","2.00","1.76","1.47","1.36","1.57","2.10","1.86","2.40",2016.0,"2.40","Data nature not available","World Development Indicators, World Bank"
"804","Ukraine","UKR","31.40270802","49.00735945","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","1.53","6.60","6.10","5.85","9.08","12.46","15.05","7.21","6.37","5.90","4.86","5.08","4.91","3.73","2.65","5.44","3.22","3.14","7.60","14.98","10.71","29.45","6.11",2016.0,"6.11","Data nature not available","World Development Indicators, World Bank"
"807","The former Yugoslav Republic of Macedonia","MKD","21.7007909","41.60048068","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","4.96","9.78","10.02","8.82","6.63","14.02","15.35","11.22","8.03","6.15","13.86","10.55","2.93","4.26","4.08","3.75","5.22","10.76","6.37","11.41","7.19",2016.0,"7.19","Data nature not available","World Development Indicators, World Bank"
"807","Macedonia, Republic of","MKD","21.7007909","41.60048068","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"818","Egypt","EGY","29.77468534","26.57438204","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","23.73","18.07","17.89","14.96","13.95","14.58","12.52","10.39","11.19","9.96","8.51","9.53","10.99","11.14","7.27","6.84","6.04","5.69","5.47","6.23","5.83","7.42","5.94","7.25","12.21","9.44","17.49",2016.0,"17.49","Data nature not available","World Development Indicators, World Bank"
"826","United Kingdom","GBR","-2.23830539","53.27691757","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
