ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2008,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2008,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2004,Source_2005,Source_2006,Source_2007,Source_2008,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2008,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2004,Value_2005,Value_2006,Value_2007,Value_2008,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
LKA,80.70489654,7.614693343,144,Sri Lanka,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,,8.77503,9.08748,12.1114,13.37703,14.21132,15.01519,15.98392,17.39531,18.00905,18.30822,18.44316,18.58528,,2015.0,18.58528
TCD,18.66618401,15.36279341,148,Chad,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,0.38478,0.37059,0.35819,0.36431,0.49254,0.56009,0.62171,0.67904,0.6547,0.85092,0.97523,0.99404,1.01258,2016.0,1.01258
CHL,-71.23029019,-35.2652885,152,Chile,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,12.80204,13.37573,14.12229,15.2219,15.68921,17.27786,17.70673,17.61732,17.49216,17.35036,17.16778,16.49214,16.18618,2016.0,16.18618
CHN,104.1403375,32.30955217,156,China,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,,,,,,,,,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,,,,,,,,,7.69217,7.77604,8.01433,8.49376,8.78275,2016.0,8.78275
COL,-73.07446751,3.888209046,170,Colombia,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,,,,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,,,,11.00262,13.61031,13.56431,13.4233,14.38069,14.67212,15.29023,15.30853,15.90831,15.76239,2016.0,15.76239
COM,43.34234565,-11.66121732,174,Comoros,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,0.58347,0.56642,0.55053,1.07027,1.04048,1.26456,1.22967,2.15444,2.32987,2.49455,2.86967,2.79359,3.14108,2016.0,3.14108
COG,15.22052612,-0.840544119,178,Congo,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,,0.66424,0.64449,0.6238,1.3786,1.66619,1.69327,2.03226,2.48124,2.64907,3.24611,3.492,3.65077,,2015.0,3.65077
COD,23.65496507,-2.877154732,180,Democratic Republic of the Congo,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,,0.45895,0.45478,0.45131,0.47877,0.47296,0.48464,0.60141,0.61089,0.6917,0.64865,0.79446,1.02974,,2015.0,1.02974
CRI,-84.19712782,9.970998683,188,Costa Rica,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,16.23428,18.15807,18.75559,20.89424,20.61826,20.20575,20.27365,23.12657,23.05165,22.56311,22.32378,22.32761,21.78546,2016.0,21.78546
HRV,17.95874553,45.45172212,191,Croatia,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,28.83914,30.7221,30.76599,32.66709,34.36291,35.67817,35.17546,35.92758,35.61913,34.65344,33.91375,33.60058,32.86067,2016.0,32.86067
CYP,33.22285964,35.05659437,196,Cyprus,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,67.50185,62.76204,60.77307,60.68779,61.18392,60.27748,57.97685,55.57432,52.15449,39.27784,37.86829,36.1721,34.33699,2016.0,34.33699
CZE,15.33151382,49.73913871,203,Czechia,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,20.99833,21.37379,21.89208,21.5866,22.80877,22.73827,22.61022,23.29032,23.8351,24.30177,24.22176,23.68619,22.36986,2016.0,22.36986
BEN,2.339933594,9.65401646,204,Benin,8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",8.10.1,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",2019.Q1.G.01,15+,15 years old and over,G,Global,NUMBER,Number,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,"Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS",,,,,,,,,,,,,,0.95551,1.10484,1.6408,2.0377,2.45032,2.83557,3.05861,3.28812,3.28053,3.3573,3.45975,3.65183,3.62214,2016.0,3.62214
