ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
IND,79.3608464,22.34642074,356,India,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,34.62277992,31.06164552,376,Israel,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,-77.31068409,18.15616857,388,Jamaica,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,139.2716103,36.6554539,392,Japan,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,37.86096816,0.534797278,404,Kenya,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,127.1803633,40.1462645,408,Democratic People's Republic of Korea,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,127.8610254,36.45201023,410,Republic of Korea,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,47.49305029,29.53949468,414,Kuwait,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,35.89391711,33.92152458,422,Lebanon,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,28.25362195,-29.58041814,426,Lesotho,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,-9.311879038,6.448381009,430,Liberia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,18.0295985,27.04042819,434,Libya,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,9.552985019,47.14167005,438,Liechtenstein,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,113.5665388,22.1237259,446,"China, Macao Special Administrative Region",10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,33.4884625,-13.40819859,454,Malawi,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,116.8346314,5.452415309,458,Malaysia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,73.09672546,-0.614385021,462,Maldives,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,-3.522016039,17.35311254,466,Mali,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTQ,-60.91544135,14.56086108,474,Martinique,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCO,7.424214814,43.73532918,492,Monaco,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,-6.281942841,31.8440131,504,Morocco,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,38.18479941,-14.27963886,508,Mozambique,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,17.21907885,-22.13817068,516,Namibia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,170.4755673,-43.98721568,554,New Zealand,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,8.097363256,9.585789025,566,Nigeria,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIU,-169.8601693,-19.05000475,570,Niue,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFK,167.9515548,-29.03230018,574,Norfolk Island,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNP,145.7582114,15.19099517,580,Northern Mariana Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMI,-162.4343752,5.874443968,581,US Minor Outlying Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,158.225216,6.880670092,583,"Micronesia, Federated States of",10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,171.0839119,7.110213497,584,Marshall Islands,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLW,134.5733878,7.502307591,585,Palau,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,145.8587761,-6.756057077,598,Papua New Guinea,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCN,-128.3225873,-24.37538456,612,Pitcairn,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,-14.40182514,12.11760394,624,Guinea-Bissau,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,125.9451052,-8.797497247,626,Timor-Leste,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRI,-66.47591017,18.22753799,630,Puerto Rico,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,51.19152467,25.28355379,634,Qatar,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REU,55.53171398,-21.13183266,638,Réunion,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLM,-62.83173536,17.89513362,652,Saint Barthélemy,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,-5.705752501,-15.96503946,654,Saint Helena,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNA,-62.76628613,17.33994219,659,Saint Kitts and Nevis,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIA,-63.05651612,18.21525315,660,Anguilla,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,-60.96529553,13.89405601,662,Saint Lucia,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,-63.04505461,18.0882685,663,Saint Martin (French Part),10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM,-56.33682442,46.85812735,666,Saint Pierre and Miquelon,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,-61.19024321,13.24627968,670,Saint Vincent and the Grenadines,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,12.46329038,43.93841766,674,San Marino,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,6.609772265,0.241554875,678,Sao Tome and Principe,10,Reduce inequality within and among countries,10.1,"By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average",10.1.1,Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population,1,SI_HEI_TOTL,Growth rates of household expenditure or income per capita (%),2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
