"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_1990","Footnotes_1991","Footnotes_1992","Footnotes_1993","Footnotes_1994","Footnotes_1995","Footnotes_1996","Footnotes_1997","Footnotes_1998","Footnotes_1999","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Nature_Code_1990","Nature_Code_1991","Nature_Code_1992","Nature_Code_1993","Nature_Code_1994","Nature_Code_1995","Nature_Code_1996","Nature_Code_1997","Nature_Code_1998","Nature_Code_1999","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Source_1990","Source_1991","Source_1992","Source_1993","Source_1994","Source_1995","Source_1996","Source_1997","Source_1998","Source_1999","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","TimeDetail_1990","TimeDetail_1991","TimeDetail_1992","TimeDetail_1993","TimeDetail_1994","TimeDetail_1995","TimeDetail_1996","TimeDetail_1997","TimeDetail_1998","TimeDetail_1999","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value"
"","","","135","Caucasus and Central Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94","3.84","4.19","4.90","8.70","10.99","8.60","5.49","7.37","4.42","4.51","3.76","1.44","1.44","0.72","1.14","1.08","1.13","1.10","2.10","1.74","2.94","3.85",2016.0,"3.85"
"","","","14","Eastern Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.90","24.66","20.99","15.85","15.09","15.00","15.44","12.86","12.85","12.71","14.35","9.56","9.38","11.06","8.21","6.69","4.76","3.05","2.55","2.62","2.08","2.18","2.58","3.16","4.42","5.20","6.79",2016.0,"6.79"
"CAF","20.93559492","7.003720791","140","Central African Republic","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","","","","","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.49","7.42","8.18","3.78","11.82","","","","","","","","","","","","","","","","","","","","","","",1994.0,"11.82"
"","","","143","Central Asia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20","4.20","4.57","7.61","11.56","8.87","5.28","7.75","3.50","4.05","4.10","1.05","1.47","0.46","0.64","0.66","0.37","0.52","0.77","1.18","1.87","3.06",2016.0,"3.06"
"LKA","80.70489654","7.614693343","144","Sri Lanka","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.82","15.13","14.56","11.16","9.63","8.78","8.67","8.29","8.78","11.72","10.85","9.63","9.43","7.79","8.96","4.56","9.75","7.59","10.58","13.30","10.72","7.83","13.32","11.93","24.24","17.38","16.53",2016.0,"16.53"
"TCD","18.66618401","15.36279341","148","Chad","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","","","","","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71","3.64","3.62","6.21","7.83","","","","","","","","","","","","","","","","","","","","","","",1994.0,"7.83"
"","","","15","Northern Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.33","40.24","27.35","23.91","22.92","23.34","20.27","17.95","17.78","17.28","15.91","14.63","16.14","16.67","11.38","10.37","14.20","4.93","4.06","4.85","4.41","4.63","4.44","4.73","5.98","6.26","8.72",2016.0,"8.72"
"","","","151","Eastern Europe","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","","","NA","NA","","","","","","","","","","","","","","","","","","","","","","","World Development Indicators, World Bank","","","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41","","","4.20","4.27","","","","",2012.0,"4.27"
"CHN","104.1403375","32.30955217","156","China","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61","10.85","9.38","10.24","8.13","8.98","8.32","11.50","8.71","9.18","7.10","6.09","5.09","3.03","1.27","1.09","0.85","0.64","0.58","0.63","0.79","0.65","0.44","0.47","0.53","1.33","0.67",2016.0,"0.67"
"","","","17","Middle Africa","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.11","11.67","9.49","7.67","14.52","13.23","16.03","15.07","22.80","18.84","14.17","20.15","12.72","11.66","11.04","8.81","10.42","8.14","2.96","8.24","4.10","3.82","5.19","5.96","8.70","11.73","20.59",2016.0,"20.59"
"COL","-73.07446751","3.888209046","170","Colombia","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.4","Assist developing countries in attaining long-term debt sustainability through coordinated policies aimed at fostering debt financing, debt relief and debt restructuring, as appropriate, and address the external debt of highly indebted poor countries to reduce debt distress","17.4.1","Debt service as a proportion of exports of goods and services","1","DT_TDS_DECT","Debt service as a proportion of exports of goods and services (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","World Development Indicators, World Bank","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.52","32.81","35.65","26.76","29.23","24.56","20.77","18.10","20.28","32.23","20.85","27.71","32.72","34.14","18.36","25.96","18.12","13.22","9.64","9.44","9.35","6.68","6.88","5.89","7.49","9.16","11.97",2016.0,"11.97"
