"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2005","Footnotes_2010","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2000","Nature_Code_2005","Nature_Code_2010","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2000","Source_2005","Source_2010","Source_2015","Source_2016","Source_2017","TimeDetail_2000","TimeDetail_2005","TimeDetail_2010","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2000","Value_2005","Value_2010","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"DZA","2.678164227","28.15940032","12","Algeria","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASM","-170.7187269","-14.30587306","16","American Samoa","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARG","-65.14563274","-35.19446255","32","Argentina","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUS","134.3499412","-25.57717202","36","Australia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AUT","14.14172472","47.58704857","40","Austria","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMU","-64.78155012","32.27881922","60","Bermuda","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BOL","-64.66224284","-16.71273412","68","Bolivia (Plurinational State of)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVT","3.410732868","-54.43295905","74","Bouvet Island","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IOT","72.38715553","-7.299281071","86","British Indian Ocean Territory","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGB","-64.63294223","18.42256578","92","British Virgin Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMR","12.7419827","5.692387031","120","Cameroon","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CAN","-101.6575058","57.72360191","124","Canada","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYM","-81.16740559","19.32266656","136","Cayman Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKA","80.70489654","7.614693343","144","Sri Lanka","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCD","18.66618401","15.36279341","148","Chad","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXR","105.6426067","-10.4882473","162","Christmas Island","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCK","96.82633757","-12.18600682","166","Cocos (Keeling) Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYT","45.14015057","-12.82217691","175","Mayotte","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"COK","-159.7711391","-21.22696458","184","Cook Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRI","-84.19712782","9.970998683","188","Costa Rica","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNK","9.326571283","56.03829721","208","Denmark","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECU","-78.37005241","-1.447785891","218","Ecuador","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRO","-7.122044325","62.21228119","234","Faroe Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLK","-58.75246778","-51.74562601","238","Falkland Islands (Malvinas)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRA","2.457288129","46.62660861","250","France","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRC","22.58307827","39.47301873","300","Greece","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRL","-41.39371316","74.75625681","304","Greenland","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLP","-61.64762115","16.14416917","312","Guadeloupe","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUM","144.7029305","13.35485404","316","Guam","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTM","-91.2312746","15.00273719","320","Guatemala","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMD","73.52633626","-53.09106147","334","Heard Island and McDonald Islands","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HND","-86.59974381","14.82243161","340","Honduras","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKG","114.0266445","22.41749934","344","China, Hong Kong Special Administrative Region","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IND","79.3608464","22.34642074","356","India","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IDN","113.9174","-0.994582204","360","Indonesia","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRN","54.19766348","32.74370885","364","Iran (Islamic Republic of)","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAC","113.5665388","22.1237259","446","China, Macao Special Administrative Region","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDG","46.6982339","-19.38514785","450","Madagascar","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MWI","33.4884625","-13.40819859","454","Malawi","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTQ","-60.91544135","14.56086108","474","Martinique","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEX","-102.5148166","23.93378032","484","Mexico","16","Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels","16.a","Strengthen relevant national institutions, including through international cooperation, for building capacity at all levels, in particular in developing countries, to prevent violence and combat terrorism and crime","16.a.1","Existence of independent national human rights institutions in compliance with the Paris Principles","1","SG_NHR_NOAPPLN","Countries with no application for accreditation with the Paris Principles, D status  (1 = YES; 0 = NO)","2019.Q1.G.01","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
